ID,Health,damage,kills,rifle,sniper,pistol,smg,grenade,preplant kill,postplant kill,fast_kill_rating (first_kill),time of kills,total kills,total deaths,avg kill time,assists,team,positioning type,last x,last y,alone kills,distance to A bomb (on kill list),Avg Distance to A bomb (on kill),times in catwalk_box,times in topmid_box,times in chair_box,times in midlane_box,times in underpass_box,times in window_box,times in stairs_box,times in tetris_box,times in sandwhich_box,times in Asite_box,times in firebox_box,times in jungle_box,times in connector_box,times in opening_box,times in opening2_box,times in A_main_box,times in T_ramp_box,times in hell_box,times in palace_box,times in pillars_box,times in ticket_box,times in CT_ramp_box,alone_death,total_distance_traveled
7.65612E+16,100,215,3,0,1,2,0,0,2,1,4,"[561.5833, 1763.168, 1805.549]",3,3,621.98285,4,CounterTerrorist,VIC,646.083694,671.7313083,1,"[559.3139656069118, 334.0825735358429, 124.52942771516896]",404.5905811,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1337.823897
7.65612E+16,0,828,5,3,1,0,1,0,5,0,4,"[389.7141, 397.1839, 648.3149, 1198.396, 1592.83]",5,9,300.778975,9,Terrorist,VIC,414.3766036,819.2743372,3,"[406.3796783065216, 614.504934570447, 565.115667442122, 426.75209897934116, 159.35367686603504]",239.0224746,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3404.800557
7.65612E+16,0,1010,11,5,3,1,2,0,11,0,5,"[504.4498, 885.7564, 887.8817, 1100.101, 1222.713, 1229.339, 1620.74, 1676.28, 1788.515, 1808.206, 2084.215]",11,8,157.97652,10,Terrorist,VIC,406.429573,541.7648979,4,"[53.9971891291019, 535.4798390804976, 569.2841528770001, 377.54796454753694, 439.3221992378295, 473.57718761325896, 190.89801759728675, 177.2809200843171, 169.11672426608723, 165.28497432995707, 257.11741123731514]",178.2885422,0,2,0,0,0,0,0,1,0,0,1,2,0,0,0,1,1,0,0,0,0,0,5,3822.632949
7.65612E+16,100,415,2,2,0,0,0,0,2,0,5,"[473.7265, 1085.505]",2,8,611.7785,6,Terrorist,VIC,827.3082273,564.8464985,0,"[135.45176947681475, 387.78618926696333]",864.1129198,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2217.08421
7.65612E+16,0,200,3,1,1,0,1,0,3,0,4,"[504.6374, 1137.763, 1162.672]",3,8,329.0173,3,Terrorist,VIC,621.3006899,751.5710753,0,"[290.660238355372, 344.03647579267687, 432.48968370535994]",399.9320227,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3446.209254
7.65612E+16,0,350,2,2,0,0,0,0,2,0,5,"[636.6569, 1617.49]",2,9,980.8331,3,Terrorist,VIC,581.1364511,786.9261712,1,"[649.2114921246588, 178.90347393915334]",510.5250818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2740.714403
7.65612E+16,0,769,6,4,2,0,0,0,6,0,4,"[625.4869, 892.8423, 1164.202, 1556.585, 1573.946, 2542.237]",6,10,383.35002,9,CounterTerrorist,VIC,585.5680212,477.348529,2,"[253.52756656280138, 573.8221402030313, 407.1896471126097, 609.7212455632377, 551.8801040792899, 284.7430620964701]",389.5931191,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2855.550718
7.65612E+16,100,943,9,0,6,1,1,0,9,0,5,"[428.1064, 448.8454, 1121.848, 1207.306, 1265.864, 1273.433, 1707.483, 2535.95, 2564.791]",9,10,267.085575,11,CounterTerrorist,ATT,619.6805178,497.2588723,2,"[303.3225935320503, 105.4422848809716, 352.38191043454475, 343.82835118362175, 138.9578422637161, 110.65539317012697, 434.6568216048429, 316.1097078591334, 323.05605515396854]",269.5522577,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,4398.334046
7.65612E+16,-100,1212,11,10,0,1,0,0,11,0,4,"[457.9793, 459.6998, 890.2147, 903.8218, 1231.017, 2023.761, 2303.785, 2330.343, 2332.031, 2542.425, 2736.865]",11,11,227.88857,15,CounterTerrorist,VIC,658.114017,673.696107,0,"[134.70106319107524, 140.8870585876277, 293.955418519621, 137.47198506208971, 119.40989727868742, 432.00655973322966, 183.00604427537647, 155.7806347109832, 127.44740602747576, 404.0628585983499, 243.8139104685617]",238.7998547,0,2,1,0,0,0,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,3724.253449
7.65612E+16,0,824,7,7,0,0,0,0,5,2,3,"[488.9158, 939.9509, 1129.543, 1149.437, 1717.868, 1720.12, 2748.032]",7,8,376.5193667,11,CounterTerrorist,VIC,634.4042583,453.1603717,3,"[169.2922044492068, 321.04764632344677, 383.179651523894, 302.3612157516636, 677.098268375409, 673.6349278775974, 269.9875981338295]",393.3019323,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4934.212371
7.65612E+16,0,789,7,6,0,0,0,1,6,1,5,"[618.6990000000002, 620.4195, 624.3608, 906.4493, 1175.744, 1736.1989999999996, 2586.687]",7,8,327.998,12,CounterTerrorist,VIC,624.604742,409.0327004,2,"[108.3779074867686, 91.2949705666319, 130.98205611463828, 109.20450522334592, 68.14511479947566, 456.47875068420245, 261.8867879199634]",353.5828134,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,5,3276.501692
7.65612E+16,0,1130,11,5,5,1,0,0,10,1,5,"[401.7993, 418.8473, 891.028, 916.5217, 1161.887, 1236.522, 1270.368, 1329.269, 1709.641, 2036.055, 2044.938]",11,9,164.31387,13,Terrorist,VIC,520.7897293,610.744181,5,"[266.6168382328841, 320.63658339124356, 196.79492328880997, 251.4139221365697, 395.00867528969763, 563.4860618325839, 643.2264296174799, 61.14193481472613, 440.6380392029753, 221.60310387542683, 254.09438780430895]",163.061625,0,1,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,1,0,0,2,4973.653877
7.65612E+16,72,1230,13,4,9,0,0,0,11,2,4,"[454.038, 459.9813, 629.6785, 683.7627, 1166.297, 1173.742, 1574.697, 1701.727, 2353.959, 2366.503, 2548.493, 2749.2209999999995, 2762.39]",13,6,192.3626667,11,Terrorist,ATT,459.5605787,812.670615,7,"[350.552669676423, 228.21543024127567, 129.98083716560757, 365.88515426995957, 223.5521442102658, 210.09856229159817, 427.4847225293713, 377.79315692708224, 268.4376875545214, 136.45196192915304, 419.33065522469934, 341.5205165401677, 101.77324395136267]",171.6310479,2,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,2,3510.402229
7.65612E+16,0,681,6,5,1,0,0,0,5,1,5,"[603.8095, 1740.797, 2316.7670000000007, 2344.512, 2579.618, 2746.156]",6,9,428.4693,10,Terrorist,VIC,516.9632755,621.0299115,1,"[211.40726399641915, 644.3872623936671, 399.0126841679404, 246.3545348031132, 437.5477692809353, 175.57899047759173]",421.3036453,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3667.299106
7.65612E+16,100,718,8,6,0,0,2,0,8,0,4,"[620.4508, 1547.233, 1691.28, 2048.129, 2572.298, 2611.211, 2770.679, 2771.837]",8,7,307.3408857,9,Terrorist,ATT,469.6639788,402.3940457,1,"[98.68621756451397, 550.7318753229043, 414.2072505428214, 437.43169799595034, 138.51778912839802, 348.65914227226585, 386.80682751510517, 392.5588909605801]",349.3226962,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4662.994504
7.65612E+16,49,976,8,8,0,0,0,0,7,1,5,"[1246.939, 1271.025, 1544.98, 1576.323, 1720.277, 2040.402, 2045.47, 2300.282]",8,8,150.4775714,6,Terrorist,VIC,393.1151772,511.3012102,2,"[266.6630825957476, 161.28116401559944, 272.43255171768584, 490.39389668730377, 586.0510794559885, 35.76336176253594, 68.96052787367077, 129.32398639481173]",130.8577005,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4531.883793
7.65612E+16,0,1579,14,6,5,1,2,0,12,2,5,"[319.9449, 327.0408, 411.8802, 917.665, 1027.168, 1211.539, 1494.91, 1526.451, 1528.7020000000002, 1569.402, 2104.165, 2150.742, 2360.777, 2390.474]",14,6,159.2714692,8,CounterTerrorist,VIC,226.058831,299.8958561,2,"[99.41014419569727, 110.69505164212907, 117.32296998878329, 97.67911631823543, 335.9490369207185, 140.2019894462522, 84.36343272070317, 89.13943223609746, 90.9239769608753, 139.48833022727976, 199.60692725295843, 34.73557643311126, 616.3028135231913, 588.8782342555008]",196.9228608,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0,1,2,2,0,0,0,2,4040.865293
7.65612E+16,0,349,3,2,0,0,1,0,3,0,4,"[328.6351, 1215.228, 1866.84]",3,7,769.10245,6,CounterTerrorist,VIC,149.1194759,243.7520293,1,"[27.493429888329512, 58.29867984962171, 319.50280859619625]",915.1071394,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2144.677163
7.65612E+16,0,876,11,3,7,0,1,0,7,4,3,"[334.9496, 464.30300000000005, 943.3293, 986.4055, 1039.641, 1204.224, 1425.919, 1877.343, 1887.69, 1899.85, 2417.358]",11,5,208.24084,13,CounterTerrorist,VIC,642.271008,338.8487114,3,"[116.8509147376946, 438.3856221002823, 229.0061909174937, 438.0697659986975, 694.7620896395234, 359.27587956803654, 277.1926814266025, 649.5612895489144, 641.9325913049445, 637.4013253218901, 676.4974731669674]",264.2054958,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5646.368696
7.65612E+16,0,735,7,4,2,0,1,0,7,0,3,"[353.2679, 917.665, 1046.268, 1081.06, 1492.534, 1870.497, 2134.675]",7,7,296.9011833,8,CounterTerrorist,VIC,777.5596759,643.961629,0,"[51.02009577326739, 222.17679482720058, 240.24607046637053, 363.49178759542764, 371.4878416957951, 625.0140891333835, 62.386431019361346]",298.7955725,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3100.987705
7.65612E+16,0,969,9,8,0,0,1,0,8,1,5,"[918.509, 1087.062, 1227.7, 1230.076, 1430.89, 1450.115, 2121.045, 2127.454, 2376.626]",9,3,182.264625,12,CounterTerrorist,VIC,125.4636584,291.0939285,2,"[522.8236481554864, 392.2246610929448, 606.6413249525781, 589.5584763309975, 237.62763848195573, 236.02592840159332, 347.6627373542614, 245.51127550775635, 524.7564270342059]",182.5062224,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3382.02119
7.65612E+16,0,691,5,2,2,0,1,0,5,0,5,"[402.0333, 1042.861, 1206.287, 2111.448, 2371.468]",5,9,492.358675,7,Terrorist,VIC,275.553828,346.2815775,0,"[420.71392906799224, 384.0672770603247, 383.58386406401655, 217.56289778549723, 550.5903933809816]",524.8277911,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3215.504109
7.65612E+16,0,916,7,4,1,0,2,0,3,4,4,"[329.7605, 346.6408, 447.5789, 1085.718, 1459.086, 1896.443, 2395.82]",7,8,344.34325,13,Terrorist,VIC,642.271008,338.8487114,3,"[92.48028374949523, 50.78259982280286, 214.6355316229434, 292.1611953901018, 56.880334155697675, 497.2001114676021, 414.36519882862143]",397.9907358,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3,4520.953703
7.65612E+16,0,508,4,4,0,0,0,0,3,1,5,"[327.8223, 916.6334, 984.4986, 1410.946]",4,9,361.0412333,7,Terrorist,VIC,242.166317,194.2814269,1,"[139.856203585909, 323.5946186355179, 592.6886349667906, 201.03575246082366]",381.4344163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,5364.423705
7.65612E+16,0,717,6,2,3,1,0,0,3,3,4,"[467.8666, 921.5412, 1454.71, 1495.316, 1510.759, 2393.819]",6,8,385.19048,10,Terrorist,VIC,213.2064231,315.7874779,0,"[649.7535600607679, 200.39759357344494, 164.23607757422386, 333.7982878130088, 318.5780197232278, 517.7770726996316]",358.7951825,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,5331.482979
7.65612E+16,0,864,6,4,2,0,0,0,6,0,5,"[402.1583, 1211.57, 1394.159, 1428.733, 2066.903, 2361.059]",6,10,391.78014,6,Terrorist,ATT,306.0484243,477.4030832,0,"[102.30150179738652, 100.72081987454014, 430.53895656964204, 173.24788689308969, 113.00218813963299, 119.6052747985038]",395.2408946,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,4188.59215
7.65612E+16,0,395,9,4,0,0,5,0,7,2,5,"[1776.145, 1810.311, 2029.129, 2029.848, 2359.669, 2374.861, 2374.987, 2375.08, 2375.174]",9,17,74.878625,10,CounterTerrorist,VIC,427.0305603,229.0578408,3,"[308.4156606442651, 654.531588279672, 52.71755779555915, 52.71755779555915, 532.2886414018503, 575.8577394072274, 574.8728076352954, 574.2888811187006, 573.667790750516]",108.0351413,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,5678.35744
7.65612E+16,0,1698,19,13,1,0,5,0,16,3,4,"[623.7872, 1345.23, 1681.615, 1696.182, 1761.421, 1924.878, 1926.191, 2088.21, 2117.688, 2124.19, 2341.57, 2351.667, 2450.041, 2465.358, 2471.391, 2524.345, 2524.752, 2525.252, 2525.564]",19,14,105.6542667,20,CounterTerrorist,VIC,480.8060132,637.714685,2,"[265.0396388219163, 202.07075999790416, 178.29149769550133, 540.4287076224376, 323.161582374297, 528.7584479207212, 525.8950109386137, 668.7695564572905, 609.7200502481672, 625.7548252934223, 307.5909664642029, 335.1556150884743, 250.14557412925745, 483.0754247742387, 593.4036230388507, 295.5395628715491, 295.5395628715491, 299.9317503010171, 299.62236183255504]",107.5755291,0,2,0,4,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,5,8261.860248
7.65612E+16,0,1769,19,15,2,2,0,0,14,5,5,"[436.4166, 466.7072, 617.5665, 627.7571, 878.1160000000001, 890.0573, 891.9641, 1257.921, 1416.1270000000004, 1421.7220000000002, 1792.368, 1792.8370000000002, 1793.181, 1951.386, 2123.94, 2280.363, 2280.489, 2280.582000000001, 2280.676]",19,12,102.4588556,18,CounterTerrorist,VIC,677.4154906,347.8845414,3,"[393.765749791993, 217.1684704231195, 258.7894611826031, 154.31256921112558, 114.26888711805297, 90.62073179046013, 114.07040246340243, 113.57478389902144, 454.5110938960094, 597.3779555725249, 383.0192918449961, 383.0192918449961, 383.0192918449961, 617.8483974489271, 547.0766284226036, 702.8567972593771, 703.1856862212833, 703.5087468683286, 703.8252641902235]",119.6843841,1,3,0,0,0,0,0,0,0,0,0,1,1,1,4,0,0,0,0,0,0,0,1,6213.177346
7.65612E+16,0,472,5,4,0,0,0,1,3,2,5,"[1122.817, 2121.064, 2385.021, 2539.756, 2622.251]",5,13,374.8585,9,CounterTerrorist,VIC,641.8834047,169.0344581,2,"[185.49251253613292, 532.4260174866206, 402.3056073381575, 714.795559505751, 686.6415450518209]",500.1457581,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,6503.783429
7.65612E+16,0,1484,14,0,1,2,11,0,13,1,5,"[621.3489, 898.6537, 1385.211, 2001.464, 2108.123, 2273.299, 2276.706, 2445.415, 2506.934, 2551.541, 2553.292, 2610.216, 2622.0, 2701.556]",14,15,160.0159308,16,CounterTerrorist,VIC,724.2352502,444.0775743,3,"[250.26171384160784, 579.0310959727101, 602.788347765717, 125.65857342733462, 503.7651246975168, 662.7714316183497, 666.5797823113297, 354.74652143560417, 515.9294848832687, 473.7218496121463, 514.4930503912507, 383.3562898443162, 509.85765686009455, 314.28193182511836]",164.9405629,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,7553.011852
7.65612E+16,100,2117,18,13,0,2,1,0,12,6,5,"[430.3522, 432.1653, 450.9836, 460.0489, 468.8016, 1114.846, 1187.149, 1386.336, 1683.116, 1780.552, 1867.548, 1938.945, 2110.405, 2297.431, 2355.105, 2458.45, 2633.317, 2686.427]",18,10,132.7102824,25,Terrorist,ATT,485.7031649,478.9212544,5,"[91.02777436079363, 90.19629666722342, 53.69515296606912, 38.69780229963802, 79.23952943015168, 605.1992290124947, 160.72587142508462, 512.9367632247038, 659.8974754944583, 110.42242878975644, 65.6393852883811, 386.2321351327236, 446.05124742634615, 653.3739555704158, 569.3656529033295, 558.6993425719087, 663.5490485767909, 637.7992751670345]",164.8733118,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,4,7906.794693
7.65612E+16,39,2525,20,8,5,1,6,0,18,2,5,"[612.5024, 614.1279, 1188.962, 1196.902, 1206.187, 1258.953, 1261.829, 1263.767, 1369.425, 1371.519, 1685.46, 1698.026, 2015.094, 2285.365, 2287.397, 2375.205, 2460.169, 2518.875, 2610.841, 2699.525]",20,22,109.8432947,25,Terrorist,ATT,503.9675795,596.6892119,2,"[118.49933776186603, 126.69113767241781, 162.3661033179529, 212.23273693371777, 222.7214978867635, 260.13795957356285, 198.33122500710888, 198.23783784501845, 372.7775222062204, 378.3631789327225, 561.5723957056609, 362.0918012081697, 363.48241783759136, 661.4433526013577, 608.6011868659673, 528.1547449173553, 371.7341381322926, 505.61258122859, 574.7112944367666, 195.771992294834]",113.9102766,4,0,0,0,0,0,0,1,1,0,0,1,5,0,1,0,0,0,0,0,0,0,9,8479.958638
7.65612E+16,100,1728,19,3,4,0,12,0,16,3,5,"[1109.219, 1111.032, 1113.658, 1261.141, 1291.807, 1342.104, 1781.083, 1799.839, 1924.222, 2024.472, 2099.557, 2274.08, 2275.706, 2335.568, 2363.076, 2401.776, 2532.098, 2598.962, 2604.058]",19,12,83.04661111,16,Terrorist,VIC,698.7238545,271.7691568,4,"[128.53833955903664, 122.28196618124507, 100.31228650503226, 174.3131735633532, 88.90860978333095, 156.2676945656727, 215.70567255894866, 311.691197162864, 414.7353779474175, 141.94681139019323, 458.72990106922066, 700.0856393562885, 699.8500797375273, 184.08879960073253, 361.5036196464188, 521.3927210704765, 436.01406374270624, 331.93728504531555, 421.82833124486723]",99.34049954,1,2,0,2,0,0,0,0,1,0,0,0,1,0,0,2,1,1,3,0,0,0,3,6671.41108
7.65612E+16,0,1262,13,3,4,2,1,0,10,3,4,"[1139.7910000000004, 1193.526, 1693.431, 1723.284, 1786.054, 1923.69, 2009.373, 2021.346, 2034.006, 2443.633, 2535.786, 2674.673, 2706.527]",13,18,130.5613333,4,Terrorist,ATT,641.8095368,413.3321708,1,"[403.58401702972634, 130.44278528529526, 360.00262655875554, 280.35919787579655, 339.6657503870372, 295.85230586532845, 260.4961966741144, 251.88437231748162, 91.86456805544444, 335.64477183719276, 671.1077043026207, 579.2401483225254, 381.11031641641864]",128.6885249,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,6801.289212
7.65612E+16,-100,505,3,3,0,0,0,0,3,0,5,"[752.9657, 754.6536, 1605.889]",3,10,426.46165,6,CounterTerrorist,VIC,220.2067179,186.8440401,0,"[700.0506812906488, 700.5252243642987, 519.7908414870543]",336.3317301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3053.665106
7.65612E+16,0,735,7,4,1,0,2,0,4,3,4,"[300.6549, 335.8496, 756.8102, 1147.233, 1311.454, 1625.3929999999998, 1641.115]",7,6,223.4100167,9,CounterTerrorist,VIC,500.1367534,502.3022385,2,"[156.827947695853, 523.4005813418705, 235.19963694274082, 103.33899174670476, 271.4814174142847, 355.36621336243934, 104.63365074206115]",214.7109672,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,0,1,2847.092965
7.65612E+16,0,681,5,2,3,0,0,0,4,1,5,"[439.777, 449.6852, 647.5693, 820.2919, 1225.281]",5,7,196.376,8,CounterTerrorist,VIC,207.1171269,285.6652578,1,"[334.41356923554565, 254.54713915284822, 118.57889060795958, 52.04315313111823, 470.7971500919731]",230.4718952,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,3772.043065
7.65612E+16,39,755,8,5,1,0,2,0,7,1,5,"[659.8843, 662.3848, 683.9517, 689.0777, 761.5612, 1331.146, 1593.8239999999996, 1646.616]",8,4,140.9616714,7,CounterTerrorist,VIC,253.9248477,352.3606946,2,"[154.9972304709085, 122.56271519419309, 544.3915004843312, 636.9109201671741, 506.86890754469994, 230.6842321132543, 464.88736326769487, 90.34565392479485]",131.7257319,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,3812.301614
7.65612E+16,100,437,4,3,0,0,1,0,3,1,5,"[292.2469, 305.8747, 340.3192, 744.5889999999998]",4,5,150.7807,6,Terrorist,ATT,321.6436108,311.8959758,1,"[449.8138238564558, 671.3468333739837, 539.2438167490857, 372.383932134502]",124.9707361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2094.430501
7.65612E+16,22,1222,15,3,8,3,0,0,9,6,5,"[295.9665, 469.3142, 478.7537, 483.067, 649.9135, 653.0391, 818.0414, 1228.219, 1262.788, 1641.24, 1643.303, 1700.315, 1722.35, 1722.475, 1722.976]",15,3,101.92925,9,Terrorist,ATT,192.9857672,175.0206174,5,"[348.0724827924071, 88.57329871026744, 8.182249765820824, 177.57029244380357, 204.07787543321732, 201.0795868821158, 58.85769213738901, 557.9312483391501, 463.7284315391449, 96.46147456859806, 93.17310908418054, 600.6724131132648, 710.3400107422032, 710.5951541271738, 710.5951541271738]",127.8237265,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,1,0,0,1,2,3659.081726
7.65612E+16,22,687,5,3,1,1,0,0,5,0,5,"[465.4697, 759.3107, 1169.269, 1187.679, 1721.85]",5,7,314.095075,7,Terrorist,ATT,446.9548372,450.1652473,1,"[140.87317771436608, 564.0449925433869, 312.49388486428893, 446.1566015705939, 352.6110387346221]",367.0295403,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2747.866556
7.65612E+16,16,723,6,4,1,0,1,0,4,2,4,"[334.2868, 480.8791, 1183.116, 1338.554, 1584.2910000000004, 1728.977]",6,4,278.93804,7,Terrorist,ATT,205.6890372,292.6025305,0,"[575.3044696787204, 196.02713644931904, 620.3776779891784, 540.0008041972889, 440.5862567316489, 605.166275922694]",284.9104012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3503.931241
7.65612E+16,100,401,4,3,0,1,0,0,3,1,5,"[1337.866, 1339.991, 1347.68, 1394.596]",4,5,18.91,1,Terrorist,VIC,380.5167229,821.5387008,0,"[276.51738014359586, 278.5722788692705, 306.9088678201517, 180.24397611354397]",13.18113468,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3264.020789
7.65612E+16,0,1358,10,1,4,0,4,0,10,0,5,"[536.018, 615.4987, 1024.81, 1123.575, 1134.202, 1274.191, 1390.2089999999996, 1599.271, 1931.696, 1937.791]",10,9,155.7525556,17,CounterTerrorist,VIC,541.3346552,605.5623341,1,"[139.78193868569994, 85.8962371001403, 94.0039246409329, 133.15929510358947, 110.18464731078363, 127.66695902403669, 109.01048091818959, 113.67220345801043, 384.9211229469706, 198.4537906463992]",162.2716502,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,1,2,2,5104.496232
7.65612E+16,0,1823,14,10,0,1,3,0,12,2,5,"[348.4273, 465.6324, 719.3580000000002, 741.2051, 777.8668, 823.5612, 985.2418, 1026.811, 1027.529, 1138.452, 1294.819, 1365.299, 1452.3429999999996, 1466.408]",14,9,85.99851538,17,CounterTerrorist,VIC,664.5061029,807.6910297,2,"[264.94254611083755, 131.53046651979275, 695.0504211496507, 649.831476177541, 94.97049757100444, 313.5176934858201, 218.43950902292994, 120.6177049942912, 108.00404717662059, 64.73534369869567, 519.9248644676212, 489.06871542083064, 108.69134163361805, 188.42871316822263]",80.11283593,0,0,0,1,0,0,0,0,0,1,0,0,2,1,4,1,0,0,0,0,0,0,2,5474.491199
7.65612E+16,0,1291,17,3,11,3,0,0,13,4,5,"[378.7444, 424.6263, 428.9082, 468.0391, 532.2675, 618.1866, 632.095, 772.8973, 1053.877, 1108.76, 1118.105, 1177.271, 1183.897, 1199.118, 1219.433, 1258.627, 1414.15]",17,6,64.71285,15,CounterTerrorist,VIC,727.0386424,441.7019064,1,"[118.51756527892105, 689.9947670267771, 719.6114975944106, 44.006875785505244, 337.77650197548945, 346.9900477327691, 32.80878788503083, 334.0741123351427, 131.16313877362148, 342.3181938119607, 336.5557373973338, 334.46077216849073, 343.00004347007797, 366.60571871346406, 702.1409440224304, 335.4278199273473, 101.60864750593495]",63.65604264,0,0,0,0,1,8,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,6181.743329
7.65612E+16,57,669,5,3,0,0,2,0,3,2,5,"[479.072, 839.9387, 1407.274, 1935.291, 1955.356]",5,6,369.071,11,CounterTerrorist,ATT,612.3479871,812.5443022,0,"[218.29912005678995, 671.1423829022801, 48.50214222719136, 125.11987455218753, 61.37581173936691]",329.8401729,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2932.041753
7.65612E+16,100,934,11,10,0,0,1,0,7,4,4,"[396.8409, 478.1031, 490.73, 683.3839, 690.9476, 697.9174, 815.56, 1185.866, 1404.211, 1538.2620000000004, 1961.826]",11,8,156.49851,15,CounterTerrorist,ATT,564.132421,784.2325052,2,"[329.4504608607366, 321.56231289517234, 151.21513391973028, 560.719917237324, 608.6625606272148, 626.9738922302099, 665.911577126145, 658.5954741828192, 223.94722496519822, 177.53666518550756, 6.676680034771171]",124.2211319,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3355.963215
7.65612E+16,0,1449,16,15,1,0,0,0,11,5,4,"[385.5579, 473.7274, 594.7456, 690.4474, 773.6787, 1025.592, 1294.007, 1297.57, 1305.29, 1390.615, 1487.317, 1499.256, 1541.888, 1602.366, 1621.3370000000002, 1920.257]",16,10,102.3132733,16,Terrorist,VIC,424.9320491,468.5406382,2,"[271.2711999126183, 122.2211068631904, 527.9486794573581, 653.3913791087596, 181.39846286937276, 130.03018987397087, 460.89694056114683, 518.1513044560667, 577.119877640614, 144.1769893419558, 419.65624746482297, 235.0776047601648, 90.10952234263397, 16.30194728524797, 84.26900940366475, 357.9718938488366]",108.0933196,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,2,0,2,6334.344933
7.65612E+16,0,548,5,1,1,3,0,0,5,0,5,"[467.914, 710.4192, 1103.4160000000004, 1274.004, 1580.644]",5,11,278.1825,7,Terrorist,VIC,514.3689159,599.3131741,1,"[330.4062067014513, 715.2310940212916, 611.4288866936857, 669.3203127996934, 426.15569997925184]",302.1198733,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6459.309123
7.65612E+16,0,591,4,4,0,0,0,0,4,0,5,"[607.4037, 731.985, 1590.708, 1933.791]",4,12,442.1291,7,Terrorist,VIC,647.5594998,796.7461357,1,"[336.26456392448966, 523.6375023355694, 262.67308166359464, 93.25943568473242]",361.1273906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3468.9647
