ID,Health,damage,kills,rifle,sniper,pistol,smg,grenade,preplant kill,postplant kill,fast_kill_rating (first_kill),time of kills,total kills,total deaths,avg kill time,assists,team,positioning type,last x,last y,alone kills,distance to A bomb (on kill list),Avg Distance to A bomb (on kill),times in catwalk_box,times in topmid_box,times in chair_box,times in midlane_box,times in underpass_box,times in window_box,times in stairs_box,times in tetris_box,times in sandwhich_box,times in Asite_box,times in firebox_box,times in jungle_box,times in connector_box,times in opening_box,times in opening2_box,times in A_main_box,times in T_ramp_box,times in hell_box,times in palace_box,times in pillars_box,times in ticket_box,times in CT_ramp_box,alone_death,total_distance_traveled,Role
76561198346530625,0,1100,8,7,0,0,0,1,6,2,5,"[285.6449, 290.552, 643.9278, 902.7866, 1498.737, 2065.901, 2073.934, 2490.821]",8,9,315.02515714285715,14,Terrorist,VIC,541.0904644180152,625.032435963014,2,"[302.0175287105175, 319.581617554544, 641.8948602586568, 255.98885430170412, 294.3899253916895, 507.12195865169093, 612.7513909461829, 352.95421915802075]",322.30182720678613,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4389.465927890788,
76561198307582222,0,529,2,1,1,0,0,0,2,0,5,"[1003.492, 1494.7679999999998]",2,9,491.27599999999984,9,Terrorist,VIC,765.4840625463054,664.2975880385599,1,"[388.92944255909896, 663.5008427197783]",765.8474001606793,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4497.592155989401,
76561198261378402,0,676,6,1,3,1,0,0,6,0,5,"[630.5504, 778.3581, 864.561, 1011.431, 1929.095, 2489.758]",6,9,371.84152,8,Terrorist,VIC,784.4511020471826,673.1141011213849,1,"[372.0793275316209, 97.47902838493376, 171.0577002015121, 19.77893350564857, 121.94071869436549, 297.85555596491747]",356.9967656866594,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,3,5437.445202951682,
76561198115128897,0,976,10,9,1,0,0,0,6,4,4,"[322.1827, 323.4954, 621.2987, 639.1769, 651.8979, 776.1077, 782.7026, 992.1151, 1024.652, 2068.089]",10,10,193.9895888888889,11,Terrorist,VIC,306.50641918502635,648.4351571906352,3,"[687.6651335469975, 682.0197497947535, 346.18312558864346, 672.6028329404445, 678.06627615681, 132.71822175763813, 244.37531692534245, 537.1865310941064, 617.4378945642268, 437.50491711898815]",166.19400928577676,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4940.427983648765,
76561198336642678,0,615,6,6,0,0,0,0,6,0,5,"[946.4819, 1510.458, 1594.598, 1598.755, 1919.75, 2291.91]",6,9,269.08561999999995,3,Terrorist,VIC,340.47690543965695,658.6169364548498,1,"[75.77821463870214, 581.1818407216753, 648.8645964118515, 628.70121135091, 365.9685623003386, 700.7783957652841]",394.08565622531637,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,4148.032325549629,
76561198125545428,0,1417,11,2,4,2,2,1,10,1,5,"[530.9826, 690.9213, 818.5096, 824.6671, 977.8544, 979.4797, 1379.4979999999996, 2068.388, 2092.018, 2855.235, 2960.9440000000004]",11,10,242.99614000000003,14,CounterTerrorist,VIC,258.2260869565218,238.81920188864842,3,"[717.4267920007297, 392.65762625117236, 345.04005311065373, 334.0527125341094, 360.79556564998734, 375.1342617405568, 127.29500724841657, 440.0766409564018, 578.4332662811314, 170.77502773415424, 632.623348432053]",234.5157956431324,3,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7503.06714495875,2.0
76561198172393593,0,899,8,0,1,2,4,1,5,3,5,"[338.6311, 454.8109, 455.1548, 721.6775, 2783.8140000000008, 2797.379000000001, 2877.74, 2954.88]",8,9,373.7498428571429,13,CounterTerrorist,VIC,192.94723493858447,223.59155837104072,0,"[302.2850944497245, 180.41288412533768, 180.38702385572242, 135.18913945306207, 675.5353387959428, 641.124351917624, 98.46239604622569, 630.2119969223617]",420.5965432103768,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,5120.243336702279,
76561198334389599,0,1433,24,20,0,3,1,0,13,11,4,"[362.7298, 440.43300000000005, 547.1422, 561.395, 1372.216, 1382.374, 1382.4679999999996, 1382.561, 1427.8829999999996, 1434.259, 1501.461, 1509.775, 1510.056, 1510.15, 2163.907, 2382.545, 2811.851, 2811.945, 2812.039, 2812.132, 2816.3520000000008, 2968.195, 2979.041, 2979.9790000000007]",24,6,113.7934434782609,14,CounterTerrorist,VIC,237.31165061415481,347.63274173519585,8,"[326.5223379148912, 129.56949045689475, 511.63849548123693, 519.7481593638284, 500.1612211410666, 487.6004037677182, 487.69237485982114, 487.7337178956971, 206.3539839742996, 83.68511597509797, 231.16301206288142, 199.39924032315037, 192.60918309327667, 190.24210807319756, 383.6878066283284, 550.0694975417815, 559.5659789548259, 559.5659789548259, 559.5659789548259, 559.5659789548259, 569.1836255744466, 519.7891241812774, 548.6144015642706, 544.6958132746654]",123.2792467547728,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,3,6052.788264699842,
76561198396646436,-9,1786,27,9,0,0,18,0,16,11,5,"[430.5247, 432.3376, 527.5757, 716.2701, 748.8392, 982.1365, 986.7625, 1343.335, 1500.2420000000004, 1508.243, 2095.644, 2095.737, 2095.831, 2095.925, 2133.87, 2787.19, 2874.645, 2874.864, 2875.083, 2875.145, 2875.208, 2875.27, 2875.333, 2900.088, 2937.501, 2953.161, 2953.661]",27,10,97.04370384615385,15,CounterTerrorist,VIC,173.9218779489179,312.28184426519766,2,"[36.37277297558917, 21.472756564499985, 234.7312934813504, 37.33988451382694, 87.42472614656663, 209.68858166139492, 180.58743282736842, 228.7388185606088, 596.5540301503415, 341.78985194088915, 383.46319846986887, 382.5655634841873, 382.3361362511153, 382.3361362511153, 261.2912605974234, 508.6429308217141, 105.19167086776964, 106.63176087877892, 106.82498724295739, 106.90959264873298, 106.97682497186277, 107.11716718703916, 107.18325920956802, 238.92969652275332, 613.116106171155, 530.1456428909173, 525.0644882614924]",115.83953904945784,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,1,1,0,1,1,0,2,7718.131551670852,
76561198089964608,0,684,6,4,1,1,0,0,5,1,5,"[565.7709, 1188.397, 1484.8629999999996, 2380.357, 2861.236, 2966.758]",6,9,480.19742,9,CounterTerrorist,VIC,125.87892844609092,247.34382561479438,1,"[712.7424603396701, 301.3558675345015, 129.0960468553875, 545.198866828053, 43.641039273633105, 687.8310132999404]",475.2151305920542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5642.638481987363,
76561198363269809,0,1186,8,2,2,2,2,0,5,3,5,"[316.6892, 1175.019, 2118.148, 2381.358, 2773.718, 2877.677, 2963.976, 2964.851]",8,21,378.3088285714286,12,Terrorist,VIC,198.85125677519986,226.47481440094435,4,"[510.53484551367467, 56.517744166480725, 481.24314405424786, 509.34316398581177, 707.5396049493102, 211.56230010912094, 614.3462148310068, 634.9587175965108]",396.08366744040535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5435.821904406947,
76561197984342751,-100,1581,18,6,8,2,2,0,12,6,4,"[356.9161, 438.7764, 444.9964, 445.5903, 533.5143, 715.8326, 835.5131, 1212.433, 1242.939, 1334.427, 2303.623, 2412.364, 2631.658, 2644.317, 2856.735, 2959.1, 2967.9770000000008, 2980.3540000000007]",18,24,154.31987647058827,17,Terrorist,VIC,642.2710079937609,338.84871139091086,5,"[307.95234821788694, 25.13573337710598, 56.60879966517339, 61.15713603413884, 366.1059755576312, 28.189044576571646, 602.183103631139, 62.70347030267729, 294.68139672665285, 280.43176424447154, 134.93975962216595, 89.4724394261994, 155.5752839769991, 170.6217042441492, 66.06560034948438, 534.5446157169014, 660.9435569095637, 560.4759780225453]",169.17420763556817,1,0,0,1,0,0,0,0,0,6,0,0,0,2,0,0,0,0,1,0,0,1,6,9346.205250316103,1.0
76561198023317027,0,1613,15,15,0,0,0,0,11,4,3,"[364.6989, 371.0752, 376.8264, 854.6107, 856.7674, 984.4808, 1184.146, 1194.961, 1347.804, 1349.336, 2334.786, 2604.09, 2614.249, 2617.155, 2880.177]",15,10,179.67700714285718,15,Terrorist,ATT,214.75330395788646,453.7402825103286,1,"[165.46806294637418, 63.41760690041364, 56.446384718766, 667.9026671623606, 663.8650203997047, 13.70228076146838, 136.35978427482942, 132.9475719815641, 287.370320126022, 288.2424327555192, 347.30040961140395, 117.58543063913088, 152.92775936256808, 189.36219888765413, 222.30295875330768]",183.73664255763813,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,5,0,0,0,1,0,0,1,6610.132337089011,0.0
76561198038817349,100,159,0,0,0,0,0,0,0,0,0,[],0,4,0.0,4,Terrorist,VIC,721.4058637551179,374.91990210505605,0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1689.3817731266608,
76561198013104221,0,589,3,1,1,0,1,0,1,2,5,"[845.3276, 2158.031, 2800.88]",3,17,977.7762,7,Terrorist,VIC,317.31162565802305,195.92182128664157,2,"[567.6196823567402, 494.7952586142094, 419.6724078302471]",903.8025627367534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6168.015158183479,
76561198159632618,5,1207,8,8,0,0,0,0,6,2,4,"[496.9388, 502.6274, 522.0061, 1067.954, 1539.3570000000002, 2371.766, 2394.802, 2851.264]",8,7,336.3321714285715,14,CounterTerrorist,VIC,642.2710079937609,338.84871139091086,0,"[26.01644932908179, 18.805922402219423, 18.34610209469932, 58.50170160743674, 314.6217623850481, 97.77277305196891, 136.45765942568366, 163.958101913708]",356.03812179780374,0,0,0,1,0,0,1,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,1,3450.9574545484675,
76561198082757664,21,1083,10,1,6,2,1,0,9,1,5,"[479.1229, 485.8742, 851.194, 1529.511, 1957.718, 2182.23, 2195.201, 2209.235, 2349.23, 2837.73]",10,9,262.0674555555556,10,CounterTerrorist,VIC,642.2710079937609,338.84871139091086,2,"[179.4216072252082, 304.27739341205773, 450.12559795593296, 121.03790722630949, 122.62954712676186, 95.74372084798912, 98.60072614238646, 91.81630669711882, 143.58903862606428, 119.14800200267875]",255.37038830860783,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,1,2949.2215541567098,3.0
76561198070709648,0,1007,10,6,3,0,0,0,8,2,5,"[347.1602, 351.2859, 835.3785, 1322.284, 1537.575, 1929.338, 1938.59, 2343.979, 2869.455, 2880.645]",10,9,281.4983111111111,12,CounterTerrorist,VIC,380.40491947748086,809.6870541019083,1,"[492.8202303662015, 479.50043749029834, 441.83964032603194, 348.9086285095222, 655.0165242005407, 359.8044983148917, 368.8604079967373, 93.02039573776422, 56.38313911484193, 75.30657360489502]",235.1079048042992,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,4165.1399725922665,
76561198037714592,100,369,4,3,1,0,0,0,4,0,4,"[359.5375, 1063.328, 1494.255, 2176.854]",4,10,605.7721666666666,6,CounterTerrorist,VIC,428.2494178202378,478.8902100334448,0,"[255.04326365267042, 494.7993197814556, 355.4423692822475, 163.41886408158368]",575.2307001429709,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2155.1678546001817,
76561198068485762,0,1008,12,12,0,0,0,0,11,1,3,"[370.4146, 387.6992, 827.252, 841.5984, 1068.704, 1117.651, 1127.059, 1488.316, 1922.712, 1970.877, 1977.66, 2307.4410000000007]",12,6,176.09330909090912,13,CounterTerrorist,VIC,601.2317073893546,784.0385032461145,5,"[204.80552830068353, 163.92515661861762, 654.258278258344, 626.1963045436222, 110.50640411438538, 115.86753874245052, 102.7482892048658, 22.085988855994355, 512.3742560974491, 76.8147944655298, 68.75721345205092, 316.73271184130897]",186.2685075946024,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,2,0,0,0,1,1,5184.875210163549,
76561198219222079,0,779,5,2,0,0,1,1,5,0,5,"[1294.31, 1317.815, 1494.442, 2164.9770000000008, 2347.23]",5,10,263.23,11,Terrorist,VIC,540.9826139988302,633.5961219752115,0,"[281.567509105157, 227.26310309479842, 346.50725705333593, 84.08492686695467, 168.32162457130494]",234.91852886653703,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3832.0294861812567,
76561198017250315,0,1081,9,3,4,2,0,0,7,2,5,"[464.4013, 483.4362, 486.4993, 841.9736, 1469.219, 1534.0120000000004, 1960.719, 2229.895, 2374.204]",9,9,238.7253375,13,Terrorist,VIC,405.98794930785726,844.1142443438914,3,"[331.3583129444535, 263.32002898690973, 286.8728257799523, 316.3751437568294, 126.71630875291369, 262.1838775604063, 122.1158785749562, 108.8629056830295, 270.9409651050622]",231.1731690200761,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,2,4220.259156441416,
76561198170735670,0,971,12,10,0,0,1,1,10,2,5,"[342.9093, 350.8171, 825.1891, 1306.312, 1323.878, 1475.095, 1495.005, 1546.5770000000002, 1571.644, 1928.275, 2208.641, 2209.141]",12,8,169.65742727272732,10,Terrorist,VIC,433.9679656853189,607.3268856974228,3,"[170.0437917575823, 99.98856579378986, 398.7434578976009, 169.878691836306, 306.1299962870876, 625.7668825140576, 183.07944790744105, 175.28700237978745, 180.70275292713004, 366.96355930599793, 74.99267035550768, 74.99267035550768]",161.01641623617502,0,1,0,0,0,1,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,4282.375784976619,
76561198311448598,0,645,6,0,6,0,0,0,6,0,5,"[1044.293, 1105.837, 1454.247, 1544.5770000000002, 1577.302, 1952.842]",6,9,181.70980000000003,8,Terrorist,VIC,537.9418790407486,629.774303364155,2,"[391.50263371043707, 208.64218605136955, 403.44015589331934, 568.9513574579041, 488.8119644705566, 86.04950178639038]",120.61917361519072,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4181.415917028733,
76561198125526604,72,966,8,6,2,0,0,0,5,3,4,"[359.6938, 385.2612, 1095.178, 1323.7220000000002, 2170.165, 2298.002, 2872.112, 2895.147]",8,7,362.2076,5,Terrorist,VIC,642.2710079937609,338.84871139091086,2,"[87.75171435235693, 57.52504157771128, 131.7482452075527, 48.47988825582794, 132.6470300006754, 392.6739835124266, 137.81427260707733, 327.0697661981214]",396.39589312082353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2,3729.778690956717,
76561198120490532,0,1161,13,2,10,1,0,0,11,2,5,"[429.7902, 460.0764, 530.4631, 540.7461, 574.533, 706.3361, 719.4633, 721.7137, 896.2739, 984.8199, 1357.6629999999998, 1890.877, 2036.276]",13,4,133.87381666666667,12,CounterTerrorist,VIC,693.5784191850263,429.23360346252207,1,"[379.59262156627017, 137.52366143083685, 557.4581368388497, 539.1887800403414, 116.341356797826, 112.82724685579944, 130.25399211357103, 123.0296127388954, 117.21993559751367, 113.7280532229618, 295.2920754416384, 653.1787633498884, 329.738212519707]",129.71928257945308,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,1,3948.1798259533934,
76561198084028030,0,1260,13,9,1,0,3,0,12,1,4,"[434.7597, 435.4474, 524.1808, 610.0389, 987.5704, 1055.613, 1672.934, 1676.872, 1681.404, 1685.124, 2054.654, 2057.061, 2076.407]",13,6,136.8039416666667,14,CounterTerrorist,VIC,419.79707545330484,475.0434108990754,3,"[125.86277157608814, 127.61107863803996, 515.3961029683685, 157.6510704347246, 373.091944490103, 492.47620245376464, 667.3439407017819, 716.3844043147557, 696.2286597911025, 677.8011256211255, 121.57024312362482, 117.35197698699676, 338.7139800913608]",154.54154237627276,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3534.3962717098066,
76561198114885004,0,982,6,6,0,0,0,0,5,1,5,"[537.2768, 1687.9679999999996, 1867.779, 1873.03, 1874.968, 1879.125]",6,7,268.36964,10,CounterTerrorist,VIC,307.9135457204133,189.08350375762348,0,"[595.1611206844694, 520.3255785672678, 620.1040271380925, 659.4140947166744, 673.7476803685005, 667.9999320366406]",282.9374022704343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3859.548109861853,
76561198006570423,0,430,3,1,2,0,0,0,3,0,3,"[450.0123, 708.3989999999999, 979.8816]",3,8,264.93465000000003,8,CounterTerrorist,VIC,439.99576993565995,409.7361438520559,0,"[376.91484596188, 77.4260862759672, 352.0009598572517]",252.4777069476859,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3117.403548025447,
76561198085645406,0,553,5,2,3,0,0,0,4,1,5,"[531.3383, 578.8774, 642.7631, 701.7729, 1027.108]",5,6,123.942425,8,CounterTerrorist,VIC,726.4163362838759,400.8872971080072,2,"[468.2828877787403, 253.48722636764305, 70.29992086595392, 491.2551204523147, 557.4132250142239]",146.22500930887088,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,4218.402385576748,
76561198156857217,0,464,4,0,1,0,3,0,3,1,5,"[425.3207, 530.4319, 711.8995, 931.061]",4,8,168.58010000000004,5,Terrorist,VIC,835.851649522324,728.4139287822153,1,"[391.55913685339254, 599.642747312183, 19.351967933609934, 80.96048609754735]",65.04721641471828,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3725.676357502656,
76561198101893197,0,594,7,5,2,0,0,0,6,1,5,"[592.1296, 597.1305, 600.9124, 1364.227, 1680.842, 1882.907, 2024.711]",7,9,238.76356666666663,8,Terrorist,VIC,495.04684047572624,524.3226906944717,1,"[203.62798613121913, 167.92375982190316, 134.8852423843933, 189.05891891319564, 489.09858165183556, 549.0484195883465, 344.50657295134954]",262.2433311366884,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3705.1280405243147,
76561198153910541,0,824,8,7,1,0,0,0,8,0,4,"[437.3539, 438.9167, 512.7727, 539.7772, 903.7126, 1323.501, 1329.471, 1353.725]",8,8,130.91015714285714,10,Terrorist,VIC,534.7322409826477,628.6940971867008,2,"[142.2131475731931, 138.45462940432645, 625.0041247568439, 700.9890498566333, 94.15534161309287, 338.259186183875, 314.1960909213149, 182.30970310128512]",136.63823650401312,0,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,5,4522.110078859716,
76561198095101736,0,771,6,2,4,0,0,0,5,1,5,"[890.9293, 924.2786, 945.157, 1655.619, 2040.433, 2075.407]",6,8,236.89554000000004,9,Terrorist,VIC,464.9444747904074,403.4261845366909,0,"[260.01356002506606, 91.82539823048204, 128.59571082875956, 366.6667568667322, 702.9707337666233, 386.8328072977558]",262.25938945453794,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,4038.6344853203295,
76561198164081644,91,738,6,4,1,0,1,0,5,1,5,"[613.9145, 643.7945, 717.7755, 1336.003, 2042.433, 2081.44]",6,7,293.5051,5,Terrorist,ATT,449.0103839344902,432.4379397993311,2,"[56.75138762592667, 178.38421864685077, 126.70629299256522, 616.4517097815663, 357.33159137773504, 368.8766773421462]",355.930157943244,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4034.07228458889,
76561198300319060,89,1258,18,6,8,1,2,0,17,1,5,"[657.9317, 759.6599, 763.6025, 825.7158, 876.8146, 1056.896, 1078.832, 1091.567, 1105.586, 1135.813, 1264.952, 1266.079, 1273.589, 1308.228, 1310.293, 1872.13, 1900.26, 1925.231]",18,4,74.54701764705881,13,CounterTerrorist,ATT,467.3080001559758,822.0636946685028,6,"[336.0161338157826, 113.54259136164943, 108.0420421673052, 377.7304870037153, 341.1163311525657, 141.13941032560575, 123.32528621965054, 112.15445607402874, 220.02169928871302, 334.2640928735347, 59.108812593593434, 60.32017569537368, 76.90654074807972, 160.58062336348218, 152.69330753916935, 503.58592019013196, 209.86282697445222, 97.5105855707188]",60.517279514996225,0,0,0,0,0,4,0,1,0,2,0,0,1,0,4,1,0,1,0,0,1,0,0,3632.473287972229,
76561198205873275,0,1093,10,5,5,0,0,0,8,2,5,"[664.7532, 679.8356, 688.5972, 754.4968, 836.6365, 903.2245, 965.2439, 982.8297, 1103.3010000000004, 1877.668]",10,5,134.76831111111107,11,CounterTerrorist,VIC,591.3948587248976,769.5232075545938,2,"[387.06725567964537, 417.69146779943793, 480.98591503581474, 226.49946750473262, 499.39822893711107, 646.4550434317465, 444.817539113089, 375.517714321433, 439.7987165136469, 384.0841510093834]",134.43685503663755,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3116.313792824957,
76561198318971100,0,372,3,0,3,0,0,0,3,0,3,"[698.454, 737.6933, 1151.803]",3,5,226.67450000000008,4,CounterTerrorist,VIC,722.6470220315849,388.47773865827264,0,"[487.86675639969144, 126.1171476383835, 339.960454255598]",152.72134892795333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1772.9240969653124,3.0
76561198241985942,0,380,2,2,0,0,0,0,2,0,5,"[776.8075, 1871.316]",2,5,1094.5085,4,CounterTerrorist,VIC,604.521644297134,766.169773755656,0,"[116.19457534407901, 232.80487138374917]",1211.1187960396699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1330.8900792678826,
76561198360003369,0,516,2,2,0,0,0,0,1,1,5,"[821.3038, 1192.231]",2,8,370.9272,6,CounterTerrorist,VIC,548.8064411776173,813.8801558134959,2,"[620.1829344912346, 223.87412782045274]",25.38160667078193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4030.225631380456,
76561198354096842,0,645,5,4,1,0,0,0,4,1,4,"[670.9489, 763.4774, 986.835, 1240.514, 1894.941]",5,6,305.998025,9,Terrorist,VIC,350.47213569896667,791.2054959669487,1,"[326.4392083333076, 166.52354645952187, 361.0505154902541, 189.95568364949176, 138.23085312210438]",258.94593619719916,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,4338.228091700858,
76561198023317027,0,799,8,8,0,0,0,0,5,3,4,"[683.1212, 1042.94, 1048.354, 1175.365, 1207.157, 1267.769, 1921.57, 1922.79]",8,6,177.09554285714282,6,Terrorist,VIC,539.8847438487036,634.1221231556168,3,"[623.4957008797676, 198.1883205701402, 173.66692383409452, 201.34536354683578, 65.54058795786722, 229.75374589731894, 177.89276741054383, 179.91013747840506]",113.72617665694818,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,0,1,0,0,0,0,0,3,3189.848966526634,0.0
76561197999237168,0,201,2,2,0,0,0,0,2,0,5,"[766.7004, 768.8595]",2,8,2.1591000000000804,3,Terrorist,VIC,409.139409631507,485.5746153059217,2,"[221.39519578291143, 213.67750835230947]",5.558587430601874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2055.1053295503575,
76561197984342751,0,706,7,1,6,0,0,0,6,1,5,"[821.867, 945.4052, 1004.296, 1137.722, 1156.997, 1168.763, 1866.966]",7,7,174.18316666666664,7,Terrorist,VIC,436.1094014427764,462.6971297265394,2,"[546.6971186438924, 290.3491773753586, 61.854286856753866, 426.2792692905076, 311.6327570794216, 283.4474343292808, 356.98956959706425]",142.56524182552863,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4168.368961129427,1.0
76561198076100521,0,718,5,5,0,0,0,0,5,0,5,"[955.3558, 962.3338, 1081.397, 1251.184, 1272.587]",5,8,79.30779999999999,4,Terrorist,VIC,640.0739679781632,630.7912524099943,0,"[374.5178648212655, 242.5401642150749, 469.91692857305145, 444.4014615756272, 321.1101334364988]",65.95586715380831,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2395.233903603218,1.0
76561198386725237,0,788,4,1,3,0,0,0,3,1,5,"[1266.87, 1464.819, 1514.736, 1571.624]",4,13,101.58466666666668,11,CounterTerrorist,VIC,661.4310781828816,787.0127971670273,3,"[76.43244748562694, 137.79650409560094, 117.72104340515301, 485.9101098061858]",238.07722077351966,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,5871.001672424318,
76561198260131058,0,413,2,1,0,1,0,0,1,1,3,"[582.9083, 2531.208]",2,15,1948.2997,6,CounterTerrorist,VIC,630.9288613608893,742.4989148140863,2,"[518.6109622593358, 482.7111126742512]",1912.3998504149154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5644.796590418844,
76561198059778702,0,1678,17,7,7,0,3,0,14,3,5,"[789.5158, 805.1754, 818.1158, 1116.149, 1169.161, 1305.941, 1324.851, 1637.419, 2436.031, 2448.69, 2451.44, 2460.88, 2472.914, 2853.528, 2857.0290000000005, 2875.908, 2959.301]",17,12,135.611575,14,CounterTerrorist,VIC,617.0525573016183,624.8857761164666,11,"[236.7432285065355, 182.53730962619608, 182.5105576136979, 705.7989779634189, 715.209205293992, 170.19172560939467, 318.30117581846633, 120.59196226585635, 284.0499900997315, 270.0728267982767, 249.09358349195918, 316.1994815020267, 184.29082448011448, 117.30153833858515, 86.36107713822115, 57.06071273160842, 172.10485600031964]",131.57167671836152,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,1,0,0,1,0,0,1,8,7642.457550825675,
76561198259345900,0,411,4,3,1,0,0,0,1,3,5,"[1289.187, 1397.7420000000004, 1429.655, 2836.087]",4,13,515.6333333333333,7,CounterTerrorist,VIC,696.0040553714174,297.65022797560493,3,"[216.8618941021113, 308.99845735130253, 647.7765582864212, 165.78083349537258]",498.6063131310871,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,5285.3318258673435,
76561198312988164,0,851,7,2,1,0,4,0,6,1,4,"[814.8963, 924.9828, 925.8267, 1119.244, 1391.928, 2589.377, 2960.708]",7,15,357.6352833333333,10,CounterTerrorist,VIC,441.2337937219731,394.2414504819988,1,"[525.3851770470234, 116.86134142307326, 118.80767936091596, 127.06028221849151, 478.94858516686196, 641.5487668625793, 512.4746089098585]",355.4835219771392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,7,6766.797673117721,
76561198342856172,100,913,9,4,2,0,3,0,8,1,5,"[535.3666, 922.6385, 1187.821, 1263.057, 1381.832, 1396.648, 1645.7020000000002, 2519.83, 2531.833]",9,8,249.55830000000003,13,Terrorist,ATT,721.5113982452721,254.7926953373991,0,"[211.5612211175538, 132.1627704122247, 588.4367727323727, 171.02981273692407, 640.6868988409542, 525.7488523992513, 356.5510494196535, 608.3963042251337, 562.8587553703866]",293.4704917816041,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6363.3132548367685,
