damage,kills,rifle,sniper,pistol,smg,grenade,preplant kill,postplant kill,fast_kill_rating (first_kill),total kills,total deaths,avg kill time,assists,alone kills,Avg Distance to A bomb (on kill),times in catwalk_box,times in topmid_box,times in chair_box,times in midlane_box,times in underpass_box,times in window_box,times in stairs_box,times in tetris_box,times in sandwhich_box,times in Asite_box,times in firebox_box,times in jungle_box,times in connector_box,times in opening_box,times in opening2_box,times in A_main_box,times in T_ramp_box,times in hell_box,times in palace_box,times in pillars_box,times in ticket_box,times in CT_ramp_box,alone_death,total_distance_traveled
851,10,10,0,0,0,0,7,3,5,10,9,192.03750000000002,11,3,163.51207277012568,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,2,2,5951.400023021351
951,12,3,6,2,0,1,9,3,4,12,5,184.77733636363644,5,2,221.67688834802576,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,4779.05935434894
763,7,4,2,1,0,0,3,4,5,7,7,187.30443333333332,9,7,294.11724380085064,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,3107.1909041728136
1162,12,3,0,0,9,0,11,1,4,12,7,98.1997727272727,12,2,102.28496001053591,0,0,0,1,0,0,0,0,0,5,0,1,1,1,0,0,0,0,0,0,1,0,1,3779.074653881653
550,4,0,2,1,1,0,2,2,5,4,8,213.26013333333336,6,0,166.32455773616778,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3853.9146767201178
548,5,2,3,0,0,0,3,2,5,5,9,144.52177500000002,10,2,36.908876790986426,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3356.8214428641336
757,4,1,0,0,3,0,4,0,4,4,9,283.2458666666667,11,0,190.99424796318635,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3696.6858348075484
938,7,1,0,0,6,0,5,2,5,7,7,165.44299999999998,12,2,176.6743755382054,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5075.66616208152
756,8,5,3,0,0,0,6,2,4,8,4,105.62624285714286,10,0,83.7110126406218,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,4528.342158042027
1685,17,17,0,0,0,0,11,6,4,17,4,67.62759375,17,3,60.35352561040199,0,0,0,3,1,1,0,0,1,1,0,2,2,2,1,0,0,0,0,0,0,0,1,4441.679421851486
516,4,1,0,0,3,0,4,0,5,4,9,228.34473333333332,7,0,156.28947333511033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5558.563303561044
536,4,2,0,1,1,0,4,0,5,4,8,176.30870000000004,6,0,180.9137658082259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4727.811872820466
768,5,5,0,0,0,0,5,0,5,5,9,442.979425,8,0,406.43407537729144,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,3272.3194719821495
603,5,4,1,0,0,0,5,0,4,5,9,426.53177500000004,9,0,405.4958918931433,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4994.050997539032
843,9,4,5,0,0,0,7,2,4,9,6,239.3087375,8,2,169.5140749988147,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,4493.120260064321
751,8,8,0,0,0,0,7,1,5,8,7,83.74442857142857,10,2,67.95964930107495,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,3,4125.303285866999
615,6,5,0,1,0,0,6,0,5,6,8,89.1944,7,0,104.64262928114593,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,2855.68871794072
1404,15,1,14,0,0,0,15,0,5,15,7,137.9824,12,4,133.28173509707025,1,3,0,1,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,2127.9664516261205
811,3,3,0,0,0,0,3,0,5,3,8,75.16750000000002,11,0,103.66440031903184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3256.417644356309
667,5,2,1,1,0,1,4,1,5,5,5,236.23024999999996,10,2,329.53326157258425,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3357.1993355362533
440,7,6,0,0,1,0,7,0,3,7,5,282.6095166666667,7,2,399.7849926462386,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,4434.511860867782
848,9,9,0,0,0,0,8,1,3,9,8,233.2258625,3,2,209.1747607653492,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,1,2424.267844529071
737,6,4,0,0,1,0,6,0,4,6,10,404.86826,10,1,313.48932300184396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,3635.9052784965106
1041,11,7,4,0,0,0,10,1,4,11,6,199.59305,13,3,183.21506658938776,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,2876.0677378212554
1268,12,11,0,0,1,0,11,1,4,12,7,207.20255454545452,14,2,167.4111438005564,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,2,5973.67009973347
337,3,2,0,0,1,0,3,0,5,3,9,813.7311000000004,4,1,609.265890496753,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,3214.0480494307803
697,6,6,0,0,0,0,5,1,5,6,10,335.09412000000003,8,2,441.06092228903,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4113.480085180586
691,5,2,1,2,0,0,5,0,5,5,9,573.448275,11,2,529.7028471723863,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,3110.8515708890764
827,8,1,7,0,0,0,6,2,3,8,7,290.9910428571428,9,1,298.0903703399661,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,4814.833727060996
1008,9,7,1,1,0,0,8,1,5,9,8,262.55995,12,1,241.66035138461564,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,2,5230.068430065087
369,4,4,0,0,0,0,3,1,5,4,8,609.2696,4,2,737.9232395220888,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3968.955430777727
1682,16,2,4,0,10,0,14,2,5,16,6,113.9963,7,2,78.2237338144207,0,0,0,0,0,0,0,0,0,1,0,4,1,1,0,0,2,0,3,0,0,0,2,8156.236776034731
287,2,0,0,2,0,0,2,0,5,2,7,39.3836,5,2,37.02333540066064,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2484.3302687569817
591,3,2,0,0,0,0,2,1,4,3,5,338.0424999999998,6,3,352.6486699888502,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2206.9285849553917
269,4,2,0,0,1,1,4,0,5,4,6,169.3286666666667,6,0,139.08384988895526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2698.2519635390495
381,4,0,4,0,0,0,3,1,5,4,5,43.780333333333296,6,1,89.01644652556564,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2264.7514046988226
586,6,2,2,2,0,0,4,2,4,6,7,44.19084,8,3,100.70471984766158,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2466.924935216897
1443,13,13,0,0,0,0,11,2,5,13,5,68.07215833333333,11,3,37.66076038521735,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,2,4150.353096519732
771,6,6,0,0,0,0,4,2,5,6,4,92.98280000000004,9,1,110.68660089403261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,2,2832.2012794676807
198,4,4,0,0,0,0,2,2,4,4,3,268.4651333333334,7,2,287.1703221363642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,3395.8661841530775
214,1,0,1,0,0,0,1,0,5,1,5,0.0,4,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3046.936721772159
519,6,6,0,0,0,0,6,0,5,6,2,116.73800000000001,1,3,90.77689605334342,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1550.9895361379
1409,15,4,4,2,5,0,13,2,5,15,10,184.38770714285715,17,5,205.5303385709051,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,6,8315.525374283374
1275,12,12,0,0,0,0,9,3,5,12,11,204.38854545454544,16,0,216.5050074108717,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,1,0,0,0,0,5,6989.917204984278
806,9,2,6,0,1,0,9,0,5,9,12,275.10232499999995,10,0,300.7692347464931,1,0,0,0,0,0,1,1,0,1,0,1,0,3,1,0,0,0,0,0,0,0,3,5501.759535196167
629,5,4,0,0,1,0,4,1,4,5,9,530.1138500000001,10,2,454.29335242507653,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5733.507898279749
1110,10,9,0,0,1,0,5,5,3,10,9,296.1577888888889,15,6,286.85052880936814,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,1,1,6250.4059437662645
1392,14,10,4,0,0,0,10,4,5,14,15,201.6225846153846,19,3,188.9517047123391,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,3,7589.551752962249
1885,17,15,0,1,1,0,15,2,4,17,10,157.71636875000004,19,3,186.7669018971606,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,3,1,0,0,0,3,7304.909299724076
1004,9,6,2,1,0,0,6,3,3,9,9,326.45585,11,1,307.07767031741724,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,2,0,0,0,0,1,6568.32681285827
422,4,0,3,1,0,0,3,1,5,4,8,431.3483333333333,6,0,298.949402963194,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4487.4105631816865
1274,8,0,6,2,0,0,7,1,5,8,10,252.19614285714297,5,0,182.96554571769906,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5136.9820307668615
283,2,0,2,0,0,0,2,0,5,2,2,180.0815,2,1,28.844237840644723,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1030.8125739000734
453,3,2,0,0,0,1,3,0,5,3,2,365.24245,7,0,275.0814824055368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2244.593682587279
641,6,5,0,1,0,0,5,1,5,6,10,199.05560000000006,8,2,184.44750191003808,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2239.638319372468
662,5,4,0,0,1,0,5,0,3,5,5,235.05775,6,0,232.2893813095175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1453.60974263557
476,5,5,0,0,0,0,5,0,5,5,5,63.31450000000001,4,0,68.48494555464116,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,1321.6135979383419
441,5,0,5,0,0,0,5,0,5,5,4,65.90899999999999,6,0,41.53781027240488,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2372.9554360671336
1323,12,10,1,1,0,0,12,0,4,12,3,89.30906363636365,11,7,90.74288901900314,1,1,4,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3687.216584160155
258,1,1,0,0,0,0,1,0,4,1,6,0.0,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1419.7568721589685
258,5,0,0,0,5,0,5,0,5,5,4,134.865775,3,0,82.40509041406872,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2286.363799380359
148,1,0,0,0,1,0,1,0,5,1,4,0.0,2,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1586.5177507309656
1415,14,9,2,1,2,0,13,1,4,14,8,143.94118461538463,14,5,162.95247817037549,4,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,2,5670.643503116612
884,8,7,0,0,1,0,7,1,5,8,8,169.97542857142858,9,1,171.41531333340615,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5608.477537035527
1033,11,4,7,0,0,0,9,2,5,11,9,197.63299999999998,8,3,198.69343737228462,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,1,6,5198.539096616925
643,4,2,0,0,1,0,3,1,5,4,11,136.76766666666663,9,0,1.4451165881829742,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5050.5070622126395
471,5,3,1,1,0,0,5,0,5,5,10,255.64932500000003,7,0,182.11866283214624,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,5017.546244819524
1184,10,5,5,0,0,0,9,1,5,10,9,228.68645555555557,13,3,212.53177158512707,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,3103.0095033375587
734,7,2,0,1,3,1,7,0,5,7,9,337.59605000000005,10,1,293.8603457895242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,6768.121937718087
1184,11,11,0,0,0,0,7,4,5,11,8,197.57358000000002,16,5,245.84233677179728,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,3,6640.615885780462
1037,12,5,6,0,1,0,12,0,4,12,6,183.4009090909091,16,1,177.64401201219377,2,0,0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,1,1,0,0,0,2,6044.533855938774
869,6,4,0,0,1,1,5,1,3,6,10,369.016,7,2,433.2771991687994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,5858.898876473552
655,7,4,1,0,2,0,7,0,5,7,5,353.8713333333333,9,1,319.00336519013246,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1742.1135641845108
791,8,8,0,0,0,0,8,0,5,8,4,221.1853,10,0,231.43307223006335,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,3299.5035097684035
577,4,3,1,0,0,0,3,1,4,4,1,250.82979999999998,6,0,314.07047212997617,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1066.4867324963734
776,9,9,0,0,0,0,6,3,3,9,4,270.8886125,9,0,335.66222843488856,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,2,0,0,0,0,0,2673.7316181326164
685,5,2,3,0,0,0,5,0,5,5,10,361.67205,11,0,408.98536447403336,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,3105.0541507676767
668,4,0,3,0,0,1,4,0,5,4,6,671.3516000000001,9,0,619.9799544659377,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3292.740731487719
519,5,1,0,0,3,1,5,0,4,5,5,524.7670249999999,9,0,535.6528473774706,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,1932.399228329015
581,5,1,2,1,0,1,5,0,4,5,8,299.8814,7,2,267.4840626797465,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1633.1436105609112
279,5,4,0,1,0,0,5,0,5,5,8,465.695575,4,0,425.54937767456835,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2177.5778111431446
576,5,2,2,0,1,0,5,0,5,5,6,269.5642500000001,1,2,366.77222199550636,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,3254.0429062015237
1309,12,6,0,0,5,1,11,1,5,12,10,246.76995454545457,16,1,298.0558614260939,0,1,0,0,0,2,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,2,6106.007097135387
863,6,6,0,0,0,0,5,1,5,6,10,346.5458000000001,14,1,432.0110520529109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,4069.6535339018983
504,4,4,0,0,0,0,3,1,4,4,10,883.7054666666667,9,1,972.9284610069949,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4126.310939638145
1252,10,2,6,2,0,0,6,4,5,10,9,237.01820000000004,16,1,184.22432481513022,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,1,0,0,0,2,0,1,4696.895026150169
952,10,9,0,1,0,0,5,5,5,10,9,230.4755444444445,14,4,232.0306767317124,0,0,0,0,0,1,0,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,3,4420.5000391503945
1358,11,5,6,0,0,0,8,3,5,11,7,247.75904,13,6,256.1504568264976,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,2,4556.591001538567
839,8,7,0,0,1,0,6,2,4,8,7,384.5978714285714,14,1,436.8230788220384,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,3634.457887054931
1225,12,5,2,0,2,3,9,3,5,12,9,187.20131818181818,14,4,233.20950822813367,0,0,0,0,0,0,0,0,0,1,0,0,1,1,4,0,2,0,0,0,0,0,2,3980.0264040488833
1432,15,13,0,2,0,0,12,3,3,15,9,190.61788571428573,16,1,189.90031113704237,0,0,0,1,0,1,2,0,0,0,0,1,0,0,1,0,0,1,0,2,0,1,2,6937.802357062784
631,3,2,0,1,0,0,3,0,5,3,11,412.6245000000001,8,0,361.35190443380895,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2102.1559288084777
302,1,0,1,0,0,0,1,0,5,1,8,0.0,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2394.0261871484495
749,8,0,7,1,0,0,6,2,5,8,7,134.89315714285712,9,1,108.80392400688356,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3030.8406125351817
530,5,4,1,0,0,0,5,0,5,5,7,233.656075,6,2,366.92824124993365,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,4,2274.4591696831135
699,6,0,5,0,1,0,5,1,5,6,8,171.1951400000001,8,0,209.71048689060126,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2884.8456837886365
631,6,4,1,0,1,0,4,2,4,6,9,273.96989999999994,7,2,190.40101318842247,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,3195.916258518576
665,5,2,3,0,0,0,5,0,5,5,7,338.2814,6,1,316.26916105414665,0,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2378.8164590784804
1010,8,4,3,0,0,0,6,2,4,8,7,194.1475428571429,7,3,226.84926353193143,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4563.358369236042
863,11,11,0,0,0,0,9,2,4,11,4,155.02470999999997,11,2,170.05314395426743,2,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,3780.284190820307
831,7,0,6,1,0,0,5,2,5,7,4,236.65436666666665,8,0,181.85234623122298,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3983.556353549021
537,7,3,0,1,3,0,7,0,5,7,3,194.62618333333333,3,0,251.68355223882006,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,3656.113495411119
837,7,2,4,1,0,0,6,1,5,7,7,286.98691666666673,10,1,341.8493927708259,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,3428.6071765283004
1022,10,7,3,0,0,0,5,5,5,10,5,179.63554444444446,11,6,233.47787547833389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,4394.520710425405
655,3,1,0,0,0,0,2,1,5,3,7,302.744,7,2,350.2313532464572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4223.793321216131
558,6,3,3,0,0,0,4,2,4,6,6,324.23168000000004,6,2,266.16977266749825,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,3321.1984067461813
256,2,0,2,0,0,0,2,0,5,2,8,84.91699999999969,3,1,389.7852521432129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4060.5320994649073
371,4,2,0,2,0,0,3,1,3,4,5,533.1663666666667,5,1,608.3082503456068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3463.2477487830824
917,6,5,0,1,0,0,5,1,4,6,6,345.16576,10,0,345.1157169229031,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3015.1896449235746
631,8,5,0,1,2,0,4,4,5,8,4,249.21694285714298,9,4,308.9607974082852,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,4476.292448300745
364,2,1,0,1,0,0,1,1,5,2,7,1281.1745,6,1,1449.595841019623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3348.2379357482755
1076,13,4,5,2,2,0,7,6,5,13,6,133.40096666666668,1,4,118.24857948052146,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,5,6424.073851207454
1864,14,11,0,0,3,0,11,3,5,14,15,101.80333846153847,20,4,105.5200874919579,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,7162.559419141911
1626,17,13,2,0,2,0,13,4,5,17,11,164.02208750000003,16,6,160.04854124827395,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,1,0,2,2,0,0,1,4,6660.321805707565
1466,16,12,3,1,0,0,12,4,5,16,15,158.83694666666665,19,4,152.3898119979437,0,0,0,0,0,0,0,0,0,2,0,0,2,3,2,1,0,0,0,0,2,0,6,7812.469096896266
1814,15,14,1,0,0,0,9,6,4,15,15,167.3652285714286,20,3,145.17929664151842,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,1,1,2,0,0,0,2,6521.506141196424
944,7,3,0,0,4,0,7,0,5,7,16,381.74219999999997,14,0,388.9990340487011,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,2,6686.941454353468
1367,15,9,2,1,1,0,8,7,5,15,13,176.36815714285714,19,4,206.11527385635767,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,2,1,0,0,0,0,2,2,7994.446751599265
1496,16,7,1,0,7,1,13,3,4,16,15,173.088,19,0,173.87982546229705,0,0,0,0,0,0,0,0,0,2,0,2,0,1,3,2,1,0,0,0,1,1,0,6982.168351252067
1355,9,5,3,0,1,0,9,0,5,9,14,258.996,22,1,254.08033452266616,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,2,5169.89219976183
1992,17,11,5,0,1,0,14,3,4,17,13,161.50236875000004,19,1,169.20582201308295,0,0,0,0,0,0,0,2,0,0,0,3,0,1,0,1,0,3,0,0,1,1,3,6283.142102360859
1729,15,13,0,1,1,0,11,4,5,15,14,169.86543571428572,9,5,129.94326090917312,1,1,0,0,0,4,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2,6144.481694531073
1170,10,6,4,0,0,0,10,0,5,10,6,230.93084444444452,9,1,240.15996833264342,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,5374.610459278111
390,3,3,0,0,0,0,3,0,5,3,7,869.60615,9,1,929.8056045394982,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2718.9387066558693
1078,10,3,7,0,0,0,9,1,4,10,9,262.2881777777778,11,0,273.98776996308175,0,0,0,0,2,2,0,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,2,4776.832351913562
1022,9,6,3,0,0,0,7,2,3,9,7,293.5464875,10,2,298.7973057111859,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,0,1,3,5177.753916454398
451,8,5,0,1,1,1,7,1,5,8,6,278.48747142857144,6,4,272.1342333909939,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,3,1997.3428169165636
820,7,6,0,0,1,0,7,0,5,7,9,148.44808333333336,9,1,154.57663597612614,0,0,0,0,0,0,1,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2611.7803266453598
900,8,5,2,0,1,0,8,0,4,8,11,319.9160142857142,12,2,304.12587527934596,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4444.096353716666
851,8,3,4,0,1,0,7,1,5,8,5,322.6799571428572,8,2,325.1659858175416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,4636.532324219169
653,8,5,0,1,2,0,7,1,3,8,6,330.1457571428572,7,4,365.72433902881085,1,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3159.6070612971225
538,4,4,0,0,0,0,3,1,5,4,9,455.9506666666666,3,1,622.0043346389097,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3666.6285635422996
553,7,6,0,0,1,0,5,2,5,7,9,278.8681666666667,12,0,202.13918472259584,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3495.8270989196226
770,9,8,0,0,1,0,7,2,5,9,7,274.6066,9,4,238.8108077045956,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,5971.5552023534665
1427,17,10,0,0,6,0,10,7,4,17,6,154.2024375,14,2,132.73761308285663,0,0,0,0,0,0,1,0,2,0,0,0,4,0,1,3,0,0,0,0,0,0,1,3536.3875142561246
1765,13,8,4,0,1,0,11,2,4,13,7,126.47216666666674,16,0,112.86080908323639,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3,2,0,0,0,0,0,4749.547209621165
923,10,4,6,0,0,0,6,4,5,10,7,214.74288888888887,8,4,187.9997203844856,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,2,3221.1693247131625
838,9,1,5,2,1,0,5,4,3,9,9,307.03345,10,3,293.8724192323795,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,2,1,6115.5078679135495
703,6,6,0,0,0,0,5,1,5,6,9,380.31678,11,1,369.2640725775144,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,4851.022670118222
765,5,2,0,0,3,0,5,0,5,5,17,565.5848500000001,11,0,591.0639352351782,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,7041.295104880981
