"damage","rifle","sniper","pistol","smg","grenade","preplant.kill","postplant.kill","total.kills","total.deaths","avg.kill.time","assists","alone.kills","Avg.Distance.to.A.bomb..on.kill.","alone_death","total_distance_traveled","Role"
1097,9,0,2,0,0,6,5,11,10,206.96048,14,4,186.4635242,7,6472.3576,"4"
871,4,0,0,1,0,4,1,5,12,102.15675,12,0,155.0362976,0,4086.944608,"1"
880,4,3,0,0,0,4,3,7,9,151.41855,13,0,111.1246235,3,5348.333509,"0"
830,4,0,1,0,1,4,2,6,12,260.6586,13,1,317.9306594,1,5193.924906,"0"
877,6,0,0,3,0,8,1,9,9,193.6797625,12,1,209.8187132,1,7510.99849,"0"
2295,14,9,1,0,0,19,5,24,11,95.38134348,21,7,95.34539155,4,7053.082693,"1"
964,2,7,1,0,0,8,2,10,7,244.3322,13,2,264.7191334,3,4460.914723,"3"
826,6,2,0,0,0,5,3,8,9,254.2973143,11,2,286.6282534,2,5978.827173,"2"
819,5,0,0,0,0,4,1,5,7,386.054725,6,0,443.5701087,1,4619.364929,"0"
1546,14,0,0,0,0,13,1,14,6,184.5397308,19,4,187.9727495,3,5623.853811,"4"
1107,9,2,1,0,0,10,2,12,9,137.7066636,12,2,117.6431132,0,6721.171085,"0"
929,2,1,1,1,0,5,0,5,13,556.577975,14,1,552.2439866,0,4102.902045,"0"
1121,4,5,0,2,0,9,2,11,9,222.56246,10,4,226.4526061,4,5212.186293,"3"
961,1,8,3,0,0,8,4,12,10,198.1899091,13,1,194.9090926,4,4445.903372,"3"
1231,3,5,1,1,0,7,3,10,10,178.0591111,16,1,111.8975433,2,5378.438154,"3"
1616,12,1,0,1,1,14,1,15,13,161.3573,17,2,173.1167945,1,7746.188832,"4"
794,1,4,0,0,0,4,1,5,12,574.17335,12,0,595.8333203,3,5252.39963,"3"
1130,8,0,0,1,0,7,2,9,9,286.9500125,18,1,212.12014,1,5157.100344,"0"
848,4,3,1,0,0,8,0,8,10,341.6941429,5,2,323.1522391,5,4723.299104,"4"
2085,10,11,0,0,1,20,2,22,10,106.0711762,19,7,110.4284781,3,5937.832065,"1"
1127,6,0,0,0,0,4,2,6,10,379.49786,15,1,365.7541547,4,8453.225694,"2"
1092,6,2,0,1,0,9,0,9,11,280.085475,13,5,290.572211,3,6011.743792,"4"
598,3,4,0,0,0,7,0,7,12,370.0041333,9,1,322.0592124,4,4565.654627,"2"
1106,5,6,0,0,0,11,0,11,13,173.85346,10,1,194.5362843,2,4666.111544,"3"
1618,5,7,0,0,0,12,1,13,10,188.075325,17,6,159.2087815,3,7637.663736,"1"
1111,8,0,0,2,0,9,1,10,13,248.9856,13,2,223.5568545,2,5782.366572,"2"
1079,8,1,2,0,0,11,0,11,12,203.79113,14,4,244.4475614,3,5910.109244,"4"
1012,2,6,2,0,0,9,1,10,9,248.7633889,9,2,247.9102306,0,5884.777063,"1"
1241,2,4,0,3,1,12,0,12,11,181.3579636,5,2,172.7927911,0,4704.408827,"4"
706,3,3,0,3,0,4,5,9,4,156.4202125,6,0,123.14566,1,2613.405502,"0"
655,3,0,1,0,0,3,1,4,5,264.1659333,6,0,293.5392553,0,1793.302264,"0"
373,4,0,0,0,0,2,2,4,6,129.1072667,6,1,228.620144,1,3121.513412,"0"
434,3,2,0,0,0,5,0,5,6,107.21945,7,1,54.76711473,2,1637.921918,"1"
408,3,0,0,0,1,2,2,4,7,392.1685333,4,1,397.3890928,1,1426.987363,"0"
447,1,2,0,0,0,3,0,3,7,163.70575,6,0,56.22141404,2,2859.102635,"3"
508,4,0,0,0,0,3,1,4,3,240.4957667,6,0,131.1854332,1,2664.128427,"0"
296,3,1,0,0,0,2,2,4,6,168.3178333,5,0,271.8678685,0,1474.661079,"0"
1024,3,4,3,0,0,5,5,10,4,135.7257111,9,1,136.3420727,0,2231.417475,"0"
495,1,3,1,1,0,5,1,6,5,235.51992,0,3,199.2484987,1,1918.485368,"2"
1141,8,3,0,0,0,8,4,12,4,139.6151455,10,4,171.2256405,2,4141.950625,"4"
703,4,0,0,0,0,3,1,4,8,293.521,13,1,306.2239157,1,4482.644379,"0"
1002,10,0,0,0,0,7,3,10,3,189.9989778,12,3,220.1521993,0,3598.253531,"2"
429,2,3,0,0,0,4,1,5,6,286.11585,6,0,238.075215,0,2954.092758,"0"
575,1,4,1,0,0,5,1,6,7,155.4708,5,2,120.6424603,1,2325.182189,"0"
1374,8,7,0,0,0,10,5,15,6,122.0707714,13,5,133.0129883,3,5187.386857,"3"
736,6,0,0,0,0,4,2,6,7,325.63218,11,4,394.3856655,3,4357.767811,"4"
185,1,0,0,0,0,1,0,1,8,0,4,0,0,2,4219.777164,"1"
143,1,0,0,0,0,1,0,1,9,0,3,0,0,0,2862.906781,"1"
600,2,2,0,1,0,3,2,5,7,162.0425,3,0,133.9043316,1,3328.652544,"0"
1746,4,11,14,0,1,23,7,30,8,69.20301379,20,7,87.94068134,3,6769.373362,"1"
1884,17,3,0,7,1,24,4,28,8,71.55894444,18,6,73.3462462,2,7812.875405,"1"
1300,12,0,2,13,0,16,11,27,9,89.41628846,18,0,103.4073288,1,6917.591328,"1"
755,0,2,0,4,0,4,2,6,12,436.6341,7,2,494.7559757,3,4768.464865,"4"
1445,12,2,0,9,0,11,13,24,10,90.03504348,16,3,102.9408326,2,7106.85351,"1"
1446,4,6,0,1,0,12,2,14,41,163.1396077,21,3,160.0044302,11,9059.739305,"1"
1723,4,1,1,2,0,8,1,9,34,261.9411875,21,1,247.1174788,6,8176.109057,"2"
2104,10,0,4,2,0,15,3,18,33,93.93535294,20,5,102.3863533,18,10299.36744,"1"
317,0,4,0,0,0,4,0,4,3,122.732,3,1,85.54329943,1,1240.598963,"1"
181,0,0,0,0,0,0,0,0,2,0,2,0,0,0,602.3109777,"1"
969,4,2,1,1,0,7,1,8,11,244.9217429,10,3,207.868073,3,4745.65921,"2"
1007,1,3,2,0,0,5,1,6,11,293.0379,11,1,374.7727402,3,4015.062749,"3"
768,7,0,0,2,0,5,4,9,9,237.2010125,13,1,279.0253634,2,4864.267437,"2"
943,9,1,0,0,0,7,3,10,9,166.8100333,10,3,172.8312044,2,4156.583017,"4"
768,1,3,0,3,0,6,1,7,10,288.4715667,9,1,314.4977532,3,4176.554187,"3"
1046,8,0,0,1,1,7,3,10,7,211.8663889,15,2,219.4103479,4,5625.869408,"4"
1542,8,0,0,6,0,12,2,14,9,160.4435308,12,1,174.5780764,1,5386.928014,"1"
1299,10,2,0,0,0,11,1,12,6,160.1866545,14,4,191.3020441,2,5765.577778,"4"
942,5,4,1,0,0,7,3,10,8,132.9292222,13,2,162.3718266,0,4856.393321,"4"
619,3,1,0,0,0,4,0,4,10,411.071,5,0,491.056713,1,4172.482587,"0"
1006,5,4,1,0,0,5,5,10,8,235.0893111,10,4,196.9238522,2,5093.426011,"2"
407,2,2,0,0,0,4,0,4,12,245.3654667,6,0,147.1469953,1,5435.41797,"0"
309,2,0,0,0,0,2,0,2,11,1074.311,5,1,1037.116134,2,2878.972007,"2"
939,8,0,0,0,1,9,0,9,9,183.6725125,10,1,210.6196297,4,4817.067204,"2"
620,4,1,0,1,0,5,1,6,8,435.188,7,0,434.4975719,3,5262.081075,"2"
880,6,4,0,0,0,9,1,10,7,205.6953444,10,1,193.6708698,1,4771.753628,"0"
597,6,1,0,0,0,7,0,7,5,369.20455,7,2,366.1894819,2,2340.953213,"4"
1131,5,1,4,0,0,6,4,10,7,233.2452444,12,1,214.8334259,1,4490.581641,"0"
1037,10,0,0,0,0,7,3,10,6,235.0233667,13,5,224.1076992,2,4484.567073,"2"
1149,6,5,0,0,0,10,1,11,6,175.45224,6,1,174.2159773,3,4574.512446,"3"
1126,5,1,4,0,0,9,1,10,11,166.6412444,12,5,151.7533709,4,5149.848422,"4"
689,0,2,0,2,0,3,1,4,9,603.3816667,12,4,476.6774776,2,3449.673386,"4"
986,5,2,3,0,1,9,2,11,9,194.722,16,2,201.8926741,1,3912.466398,"2"
737,5,0,0,0,0,4,1,5,10,389.827025,10,3,421.4842075,2,3502.097294,"4"
636,4,0,0,3,0,5,2,7,10,132.8046667,11,2,153.6605711,1,3421.904448,"2"
988,5,1,1,3,0,8,2,10,6,191.5012667,14,2,215.5771093,3,5747.232864,"4"
1169,4,4,3,1,0,12,0,12,6,180.1765636,13,0,150.4497456,0,3832.56243,"1"
1061,6,0,1,1,0,8,0,8,9,274.1828571,14,0,265.968845,0,3711.394821,"0"
1315,5,5,2,2,0,14,0,14,9,141.6796462,13,3,129.0388583,2,5096.129738,"3"
585,1,0,2,2,0,3,2,5,7,358.7536,3,1,363.9784233,1,4220.599918,"3"
845,9,1,2,0,0,12,0,12,9,164.9946091,9,1,150.2077785,1,3197.623286,"1"
513,1,2,1,1,0,5,0,5,9,226.4104,5,2,314.9207897,2,4543.051777,"4"
1361,6,8,0,0,0,14,0,14,7,162.1079308,11,5,184.6073433,1,5116.022662,"3"
917,9,0,0,0,0,9,0,9,8,199.4561,9,3,231.3005606,3,2232.38707,"2"
534,3,0,0,7,0,3,7,10,8,270.8087222,6,7,243.8669122,3,4603.880467,"4"
225,2,0,0,0,0,2,0,2,2,6.5638,2,1,1.712640977,2,786.0603876,"1"
863,0,9,0,1,0,10,0,10,13,273.0904667,12,1,300.6512428,1,4427.103443,"3"
898,8,0,0,0,0,7,1,8,10,269.9221143,12,0,190.0827515,1,3150.35686,"0"
1263,7,1,0,1,0,8,1,9,11,238.8659625,14,0,286.9430736,2,5047.192472,"2"
1150,11,0,0,1,0,12,0,12,14,189.1839364,3,0,200.9533599,1,5122.640742,"1"
1123,1,9,1,0,0,11,0,11,6,139.97219,11,1,139.6619097,1,4002.65995,"3"
1043,3,5,0,0,0,9,0,9,5,195.4846,12,1,198.2608223,1,2157.934931,"3"
662,1,1,2,1,0,5,0,5,8,402.29935,8,2,378.0286557,2,2268.609365,"4"
941,2,5,0,0,0,8,1,9,7,213.808125,11,3,186.9553752,0,4759.131017,"3"
1113,3,5,2,2,0,12,0,12,5,158.3240636,10,4,134.4262414,2,5042.138079,"3"
1329,8,5,1,0,0,14,0,14,10,124.7628923,14,3,133.6538279,2,4712.231226,"3"
679,1,0,2,0,0,4,0,4,10,585.8976667,7,0,555.2418787,4,4221.09169,"3"
687,1,2,0,0,0,4,0,4,8,484.3374667,8,0,381.1907205,3,3714.229263,"3"
482,5,0,0,0,0,5,0,5,8,357.447475,9,2,331.1025879,4,5301.469548,"4"
437,4,0,0,0,0,4,0,4,10,176.511,3,0,102.1533239,2,3699.161588,"0"
1354,10,0,1,2,0,10,3,13,12,233.0724667,17,1,226.8622488,3,7475.590817,"1"
1353,8,0,0,4,0,8,4,12,10,221.9738455,14,3,257.1994578,2,4983.679355,"2"
1360,6,7,0,0,0,10,3,13,7,235.5572667,11,6,247.2892625,0,5495.66882,"3"
1154,2,3,0,3,0,8,0,8,11,398.5927,12,0,427.2062129,0,5876.855661,"0"
723,6,4,0,0,0,4,6,10,8,240.1813333,12,3,273.9566011,2,5493.932219,"2"
1135,9,0,0,3,0,11,1,12,11,247.9557545,13,2,253.3368333,3,6717.545584,"2"
843,5,0,1,3,0,6,3,9,12,248.2743375,12,2,215.2046526,2,5834.328259,"2"
1209,9,0,0,0,0,8,1,9,11,250.3137375,18,0,277.2134388,3,5419.354819,"2"
1184,6,0,2,1,0,5,4,9,10,342.2518125,16,6,342.5369134,2,5919.432202,"4"
912,2,5,1,0,0,6,2,8,11,346.2933429,3,2,345.2568965,3,5136.99902,"3"
607,6,0,0,0,0,6,0,6,5,204.67186,6,1,288.2326981,2,2978.021038,"2"
436,1,0,0,2,0,3,0,3,7,449.68315,7,1,478.3251994,2,3082.956074,"3"
597,0,3,0,0,0,2,1,3,5,316.09385,6,2,522.8752644,3,2237.306399,"4"
704,2,4,2,0,0,8,1,9,3,88.91995,9,0,101.8623927,1,3050.140291,"1"
540,6,0,0,0,0,6,0,6,7,122.66182,6,0,109.6152757,2,3584.117753,"1"
348,1,0,0,1,0,2,0,2,6,424.241,6,0,309.8182141,2,3019.495704,"3"
937,6,2,0,0,0,8,0,8,6,191.2790857,9,1,182.9747278,3,3183.883586,"2"
659,7,0,0,0,1,8,0,8,6,106.7622857,7,3,159.5786944,2,2870.279068,"1"
360,0,2,0,0,0,0,2,2,4,5.2822,9,0,28.85529838,1,1489.703231,"1"
728,7,0,0,0,0,6,1,7,5,221.9347833,3,1,218.5915777,1,3627.870248,"0"
1496,12,3,2,0,1,13,5,18,6,130.9758294,14,5,166.310131,1,5573.776366,"4"
1380,14,0,0,0,0,13,1,14,9,160.9390538,14,2,130.1743999,0,4418.756913,"0"
1040,7,0,0,1,0,3,5,8,10,258.6658429,13,2,263.6234197,3,4982.054566,"2"
793,7,1,1,0,0,5,4,9,10,225.6448875,9,2,171.686425,2,4772.490307,"2"
326,1,0,0,0,0,0,1,1,10,0,7,0,0,1,3652.492991,"1"
1119,11,0,0,1,0,8,4,12,10,133.4320909,15,4,119.7818068,2,8448.632936,"0"
614,1,1,1,2,0,4,1,5,6,551.903825,9,0,653.9220208,3,5393.645524,"3"
1357,11,0,0,1,0,11,1,12,12,135.7821636,15,2,137.4746939,4,5734.864141,"0"
1021,2,3,0,1,0,5,1,6,10,432.70808,10,1,493.4563043,1,4789.524004,"0"
908,3,6,0,0,0,9,0,9,11,201.76715,4,1,163.188191,2,3584.361052,"3"
358,2,0,0,0,0,2,0,2,3,23.222,6,0,49.00289266,0,908.6306977,"1"
373,3,0,0,1,0,4,0,4,4,241.0747,3,0,257.3425327,0,570.3545168,"0"
500,1,4,0,0,0,5,0,5,1,207.809975,4,0,209.0316609,0,936.6334041,"3"
310,5,0,0,0,0,3,2,5,2,190.4558,4,1,190.1866161,1,1534.534909,"0"
159,5,0,0,0,0,2,3,5,1,139.30045,2,1,1.625920205,0,997.7598885,"0"
31,0,0,0,0,0,0,0,0,1,0,1,0,0,1,105.7511726,"1"
542,0,2,0,2,0,3,1,4,9,286.3311,5,1,276.1197906,1,2772.150386,"3"
226,0,1,0,0,0,1,0,1,4,0,4,0,0,0,900.7391941,"1"
169,2,0,0,0,0,2,0,2,4,242.2208,2,1,590.9727041,1,1047.934493,"0"
272,1,3,0,0,0,3,1,4,3,172.2737,0,0,106.7828013,1,1607.815882,"3"
1659,11,0,2,2,0,14,1,15,13,151.7901,18,4,153.9231848,6,5959.240067,"4"
1001,8,0,1,0,0,5,4,9,10,224.001475,12,3,225.1462829,4,5609.849113,"2"
1156,1,7,0,5,0,12,1,13,13,145.8903917,12,2,113.1595958,3,6610.252255,"1"
1288,10,0,1,0,0,11,0,11,14,182.7805,14,4,217.1108388,4,5975.729761,"4"
856,3,3,1,0,0,6,1,7,12,302.23235,13,0,337.7321174,2,4523.645917,"2"
1586,9,1,1,0,0,10,1,11,11,185.59079,16,1,181.8595512,1,4957.125582,"1"
1054,8,0,0,1,0,9,0,9,13,230.6052875,13,1,206.587559,2,6386.824205,"2"
1450,8,0,0,6,0,13,1,14,12,154.5497769,16,2,150.9760622,2,7099.817149,"4"
1333,5,9,1,0,0,12,3,15,8,142.8540571,13,5,137.4384971,2,5883.729837,"1"
1148,13,0,0,0,0,7,6,13,11,82.31691667,5,8,117.7175199,1,7671.095329,"1"
848,1,0,0,8,0,7,2,9,8,121.6217375,8,3,172.7681409,1,3851.564804,"1"
1053,7,2,0,2,0,9,2,11,9,116.40987,14,1,164.8077856,1,5354.845618,"1"
1015,1,2,0,4,0,6,1,7,7,133.2623,10,4,207.8260847,2,3454.831746,"2"
658,5,2,0,0,0,6,1,7,9,125.81715,10,3,59.78406204,6,4091.179564,"0"
956,6,2,0,1,0,8,1,9,7,148.5172625,14,2,192.0812609,2,5167.371786,"4"
1279,12,0,0,1,0,8,5,13,7,75.43351667,15,4,41.92223153,0,6783.092546,"1"
693,8,0,0,0,0,3,5,8,7,162.1645429,8,0,92.13919172,1,5454.710136,"0"
966,4,0,2,0,0,5,1,6,7,212.61938,12,0,323.3802107,1,4483.310629,"0"
587,3,1,0,2,0,5,1,6,9,175.01972,2,1,240.4021757,1,3984.284202,"0"
1280,3,9,0,0,0,9,3,12,10,180.3857545,15,1,190.1231485,3,5191.112408,"3"
895,1,5,1,2,0,8,1,9,11,286.4711,10,1,303.8620377,2,3541.953471,"3"
417,2,0,0,0,1,2,1,3,12,370.17825,10,2,226.6005846,1,2916.20594,"2"
1569,9,1,3,0,0,11,2,13,12,164.2571,19,3,190.3941255,4,5410.428799,"4"
1023,2,6,0,0,0,5,3,8,12,283.8250286,12,1,296.8227292,4,5353.300511,"3"
901,8,0,0,0,0,7,1,8,9,290.5226857,13,1,334.1747104,0,3906.204313,"0"
1627,6,6,1,1,0,13,1,14,10,183.5605692,18,0,162.9452565,1,5285.213016,"3"
1329,10,3,0,0,0,11,2,13,9,189.368525,15,2,209.9029327,2,5504.29118,"4"
1293,11,0,0,0,1,10,2,12,9,212.9912091,12,0,199.9576792,1,4108.111723,"1"
999,6,2,1,1,0,7,3,10,8,245.0871556,5,4,315.9270292,4,5261.700583,"4"
1082,6,7,1,0,0,12,2,14,4,129.3632154,10,2,132.8348754,1,4703.37175,"3"
309,1,0,0,0,0,1,0,1,6,0,6,0,0,0,1292.687288,"1"
778,6,0,0,0,0,5,1,6,6,236.53246,12,2,286.0471194,3,4446.611265,"2"
640,4,0,0,0,0,2,2,4,6,545.5700667,10,1,477.0739225,3,3947.685309,"2"
708,4,5,0,0,0,7,2,9,5,123.6394125,9,3,142.9092398,3,3860.675309,"3"
416,0,1,1,0,0,1,1,2,7,676.414,8,0,681.8394307,3,3373.922549,"3"
1226,11,0,0,0,0,6,5,11,7,164.67137,11,7,156.1997673,2,4847.834059,"4"
767,8,0,0,0,1,6,3,9,6,91.7488375,11,2,90.00526582,0,4998.693055,"1"
448,1,1,0,0,0,1,1,2,8,497.559,8,0,301.1007866,2,3294.991395,"3"
288,2,1,0,0,0,3,0,3,6,400.95675,4,0,310.3744367,3,4781.527297,"2"
848,4,2,0,0,0,5,1,6,11,383.38926,11,1,354.3623554,2,3437.240977,"2"
844,6,0,1,1,0,3,5,8,10,286.8343571,13,5,320.988146,5,7262.858479,"4"
783,0,3,1,0,0,3,1,4,10,50.0629,12,3,90.40535043,4,4320.875737,"1"
1058,5,3,0,3,0,6,5,11,10,229.5591,8,4,225.1381914,3,5454.319966,"2"
1082,9,0,0,1,0,10,0,10,11,187.544,17,0,211.0201864,1,4267.664982,"0"
1198,8,0,0,1,0,8,1,9,8,299.803225,15,3,320.5855203,0,3963.898356,"4"
1343,6,7,0,1,0,12,2,14,9,180.0486077,12,3,212.9076258,3,6196.779604,"1"
1099,9,1,0,2,0,11,1,12,7,185.6509727,11,1,220.9219833,0,4911.064071,"1"
802,8,0,0,0,0,7,1,8,8,321.0426571,10,0,323.9299167,1,4927.774506,"0"
1065,7,0,0,2,0,7,2,9,7,130.110125,4,2,161.0969699,2,5723.093074,"4"
911,4,1,0,1,0,6,0,6,7,288.12622,11,1,306.2841242,2,3964.290697,"2"
986,5,7,0,0,0,12,0,12,6,160.3204818,11,1,181.7034557,0,2686.345201,"3"
1076,3,0,0,2,0,3,2,5,5,284.5813,11,1,307.8719579,2,2889.010649,"2"
504,4,1,0,1,0,5,2,7,4,298.3585167,8,1,356.5211942,1,4730.7711,"0"
699,8,0,0,0,0,6,2,8,5,247.6903286,8,0,296.3557831,0,3882.035101,"0"
583,0,4,1,0,0,5,0,5,9,149.377325,8,1,137.9593477,3,3491.069145,"3"
864,6,0,0,0,0,5,1,6,7,314.55858,11,2,268.5096446,1,3495.635308,"2"
447,1,0,1,1,0,2,1,3,7,355.87135,7,0,297.2179749,1,3542.942364,"3"
966,10,0,0,0,0,7,3,10,7,185.9697889,11,4,183.9784034,1,3304.373476,"2"
435,3,0,0,0,0,3,0,3,8,750.5872,6,1,753.9581304,2,3908.448941,"2"
387,3,0,0,0,0,2,1,3,2,534.40775,7,0,438.6962133,0,824.6302639,"0"
720,6,0,0,1,0,7,0,7,2,172.4001333,7,0,94.30708165,1,1790.458488,"0"
551,4,1,1,0,0,6,0,6,2,163.33864,7,0,174.1655902,0,1583.629854,"0"
535,3,0,0,1,1,3,2,5,0,289.037275,4,2,260.4201243,0,1402.804898,"2"
780,4,1,0,3,0,8,0,8,5,151.8707714,7,2,103.3228011,3,3443.920823,"0"
475,0,1,1,0,0,2,0,2,6,393.6869,7,0,494.1240962,1,2225.219226,"3"
201,2,0,0,0,0,2,0,2,5,698.0719,5,1,662.8860901,1,2592.939091,"0"
128,0,0,0,0,0,0,0,0,6,0,2,0,0,2,2136.242203,"1"
254,0,0,0,3,0,1,2,3,5,8.502,4,2,12.07641238,4,2478.874078,"1"
407,3,0,0,0,0,3,0,3,6,66.7033,3,0,288.8946669,2,2066.51564,"1"
1870,0,16,1,0,1,17,1,18,6,67.43312941,12,6,62.61383312,2,4144.640096,"3"
696,2,3,0,0,0,3,2,5,5,88.6945,8,2,30.17717897,2,2506.96948,"1"
152,0,0,1,0,0,1,0,1,5,0,2,0,0,0,2032.25494,"1"
319,0,2,1,0,0,3,0,3,5,126.715,3,2,218.4946932,2,1829.066449,"2"
184,1,0,0,0,0,1,0,1,6,0,2,0,0,5,2639.552521,"1"
1062,5,4,0,0,0,9,0,9,5,78.0151375,10,5,41.81345325,2,4679.513309,"1"
576,0,4,2,0,0,5,1,6,4,131.8328,7,2,190.1745358,4,4468.848503,"4"
639,6,0,1,0,0,6,1,7,7,199.2090667,6,0,170.7740878,3,2848.153556,"2"
305,1,2,0,0,0,2,1,3,5,113.8673,4,0,124.5853337,3,2965.44695,"1"
200,0,2,0,0,0,2,0,2,7,8.753,0,0,9.940559329,1,2291.688737,"1"
370,0,2,1,0,0,3,0,3,6,470.64145,4,2,454.7106617,3,1325.468362,"4"
859,6,0,0,0,0,6,0,6,10,126.30462,10,4,109.3842667,0,2706.994185,"0"
550,4,1,0,1,0,4,2,6,4,120.24696,5,4,145.4144661,3,2732.748662,"1"
519,2,0,1,2,0,5,0,5,7,240.525325,4,0,237.9505531,2,2614.20276,"2"
109,1,0,0,0,0,1,0,1,6,0,3,0,0,1,2659.575076,"1"
644,2,2,1,1,0,4,2,6,3,188.1067,9,0,183.4840725,2,2421.360881,"2"
1142,6,5,0,0,0,9,2,11,3,89.10215,10,0,56.34471257,1,4043.802337,"3"
545,2,0,0,6,0,8,0,8,5,134.5226429,6,0,139.0808826,0,2772.111494,"0"
381,4,0,0,1,0,4,1,5,6,142.59605,5,0,14.45602257,1,2857.313945,"0"
307,2,0,0,0,0,1,1,2,3,33.9455,3,2,419.3366503,0,2352.552733,"1"
756,5,0,0,3,0,6,2,8,7,274.4900286,9,3,300.0942621,2,3130.123435,"4"
935,7,2,0,1,0,10,0,10,5,231.5376667,9,0,256.7424245,0,3155.223676,"0"
614,3,0,0,4,0,7,0,7,6,316.01865,6,0,275.5796259,3,2643.627392,"2"
823,3,3,0,0,0,5,1,6,6,332.50034,9,1,320.1594407,1,3056.219899,"0"
932,7,2,0,0,0,9,0,9,7,144.631625,9,1,108.2785845,1,3106.106337,"0"
524,2,0,1,0,0,3,0,3,9,410.6945,7,0,377.4075671,2,3159.95607,"2"
673,6,0,0,0,0,5,1,6,8,338.48282,10,0,293.3877416,1,3203.254488,"0"
994,2,4,1,3,0,7,3,10,6,205.1293111,9,8,191.2933986,2,3241.771476,"4"
851,7,0,1,0,1,8,1,9,8,141.9084125,9,5,132.7480499,3,3602.598336,"0"
336,3,0,0,0,0,3,0,3,9,451.34355,1,0,394.931481,3,2338.475295,"2"
871,0,6,0,1,0,6,2,8,5,163.9790286,8,4,151.8460463,1,2436.064946,"3"
281,2,0,0,0,0,2,0,2,6,671.5267,5,1,752.2610165,3,1590.451778,"2"
275,1,0,2,0,0,3,0,3,6,241.4139,5,2,146.2968705,2,2026.027505,"0"
208,0,0,0,0,0,0,0,0,4,0,4,0,0,1,956.317547,"1"
82,0,0,0,0,0,1,0,1,6,0,2,0,0,1,1707.397497,"1"
314,2,0,0,1,0,2,1,3,3,503.08225,5,0,626.4580413,1,1136.888448,"0"
815,6,0,0,1,0,6,1,7,3,191.9288,7,1,202.5227104,0,2091.796467,"0"
514,4,0,0,0,0,4,0,4,4,338.4723667,6,0,356.7807402,0,2285.096866,"0"
709,2,6,0,0,0,7,1,8,2,210.4583,8,0,192.6161115,0,2256.477252,"3"
381,2,0,2,0,0,3,1,4,1,491.5485,1,1,456.8713022,0,1394.308923,"0"
1081,2,4,0,3,0,6,3,9,7,283.4224,12,1,226.8435948,2,6504.402028,"2"
949,6,0,0,0,0,4,2,6,10,398.76678,10,0,394.1909839,1,3022.02841,"0"
1013,6,2,1,3,0,9,3,12,8,230.8114091,16,5,237.9708341,5,5521.261227,"2"
830,3,3,0,0,0,5,1,6,7,368.868,9,0,349.05018,0,2078.653526,"0"
1333,8,5,2,0,0,13,2,15,8,178.9071857,10,0,177.0731604,1,6044.75463,"1"
1042,6,0,0,2,0,6,2,8,8,332.5646429,13,2,334.5993091,2,3986.867458,"4"
928,6,0,0,3,0,9,0,9,11,313.3493375,12,1,294.9552662,2,5000.49649,"2"
833,0,6,1,0,0,4,3,7,8,322.0695,13,1,283.870299,2,5358.265352,"3"
788,3,6,0,0,0,7,2,9,10,272.54565,10,1,272.2995065,1,4865.970081,"3"
569,5,1,0,0,0,6,0,6,10,251.9422,4,2,236.7270878,2,3793.139097,"2"
1216,3,6,3,0,0,8,4,12,10,142.6167182,14,2,142.574401,6,4528.901144,"3"
362,3,0,0,0,0,4,0,4,10,425.085,5,0,405.6124526,3,3801.959691,"2"
733,6,0,0,0,0,6,0,6,6,423.58046,8,1,540.436686,1,3386.605969,"0"
856,8,0,0,0,0,7,1,8,4,117.8423429,10,4,48.69821387,2,924.8633958,"1"
452,2,0,2,1,0,4,1,5,8,248.509625,6,0,270.2915677,1,3103.174519,"0"
592,3,3,0,0,0,4,2,6,7,400.57806,10,1,408.0509053,2,1728.209303,"2"
749,1,5,1,0,0,7,0,7,6,271.8244833,12,2,297.8421105,1,3609.007458,"3"
556,6,0,2,0,0,8,0,8,9,250.3914571,7,0,266.0477445,2,3208.19423,"2"
1026,6,2,1,0,0,8,1,9,7,251.3965125,9,4,320.0809703,2,3983.168701,"4"
841,3,4,0,1,0,5,3,8,6,301.1510286,2,5,315.5302785,2,3595.005097,"4"
487,0,0,0,0,0,1,0,1,7,0,8,0,0,1,2519.805952,"1"
437,1,1,0,0,0,2,0,2,6,689.1028,4,0,823.8108527,2,1945.938126,"3"
433,3,0,1,1,0,5,0,5,6,349.6388,8,0,373.7126257,1,2505.547649,"0"
799,7,0,1,0,0,9,0,9,6,135.0462875,11,0,168.4851252,3,2025.218512,"2"
346,2,1,2,0,0,5,0,5,4,257.93305,3,4,321.4091643,0,2270.198481,"4"
1212,11,0,0,0,0,11,0,11,3,142.18746,10,1,152.3649466,1,2870.500357,"1"
803,3,6,0,0,0,9,0,9,3,173.686275,7,0,146.7681573,1,2630.535628,"3"
267,1,0,0,1,0,2,0,2,6,436.124,6,0,953.1829927,0,1393.67219,"3"
420,3,1,0,0,0,4,0,4,4,311.8389333,7,0,327.2662619,2,2067.104251,"2"
328,3,0,0,0,0,3,0,3,6,20.5215,3,0,78.18020262,0,1671.772936,"1"
1573,12,1,2,1,0,11,5,16,11,146.8072,17,10,138.2700492,9,8414.67918,"4"
447,1,1,2,0,0,4,0,4,15,191.4864333,6,2,205.6767795,3,5231.081904,"4"
814,6,2,0,0,0,8,0,8,13,219.7344857,10,2,217.7453971,2,5428.850284,"2"
1357,9,2,3,0,0,14,0,14,12,164.8997462,15,7,168.856996,7,5786.951669,"4"
1133,4,1,0,2,0,6,1,7,14,263.49285,16,0,264.9099696,1,5832.771455,"0"
